event_id_cnty,year,latitude,longitude,country
MEX85454,2024,19.5271,-96.9226,Mexico
MEX85438,2024,19.1799,-96.1356,Mexico
MEX85450,2024,20.0552,-99.3432,Mexico
ARG14870,2024,-51.6268,-69.2262,Argentina
BRA81059,2024,-2.6348,-54.9375,Brazil
CHI11547,2024,-33.4569,-70.6483,Chile
CHI11552,2024,-18.4746,-70.2979,Chile
CHI11556,2024,-33.1137,-71.5637,Chile
COL26043,2024,7.8939,-72.5078,Colombia
MEX85455,2024,19.3502,-99.1621,Mexico
PER9458,2024,-16.3989,-71.535,Peru
MEX85310,2024,17.9878,-92.9194,Mexico
MEX85456,2024,17.9878,-92.9194,Mexico
MEX85335,2024,31.8089,-116.5951,Mexico
CHI14232,2024,-33.0246,-71.5518,Chile
ARG14852,2024,-34.6609,-58.3672,Argentina
ARG14854,2024,-32.9528,-60.6473,Argentina
ARG14856,2024,-32.9528,-60.6473,Argentina
ARG14857,2024,-31.4355,-64.2009,Argentina
ARG14858,2024,-34.9206,-57.9529,Argentina
ARG14859,2024,-27.7984,-64.2728,Argentina
ARG14860,2024,-33.2964,-66.3279,Argentina
ARG14872,2024,-42.7672,-65.0363,Argentina
ARG14873,2024,-43.2527,-65.3062,Argentina
ARG14874,2024,-51.6268,-69.2262,Argentina
ARG14875,2024,-46.4445,-67.5223,Argentina
ARG14877,2024,-36.6205,-64.2899,Argentina
ARG14879,2024,-35.6598,-63.7557,Argentina
ARG14881,2024,-45.8644,-67.4997,Argentina
ARG14882,2024,-26.8198,-65.2169,Argentina
BRA80935,2024,-3.1019,-60.025,Brazil
BRA80947,2024,-23.5506,-46.6334,Brazil
BRA81012,2024,-1.8032,-50.7149,Brazil
BRA81017,2024,-3.1019,-60.025,Brazil
BRA81021,2024,-9.8258,-67.9485,Brazil
CHI11545,2024,-33.4569,-70.6483,Chile
COL26023,2024,4.6113,-74.0592,Colombia
COL26033,2024,4.7011,-74.1131,Colombia
COL26035,2024,10.7253,-74.9143,Colombia
COL26037,2024,10.7911,-74.7585,Colombia
COL26038,2024,10.6418,-74.7539,Colombia
COL26039,2024,10.8291,-75.0347,Colombia
COL26040,2024,10.2524,-74.9145,Colombia
MEX85339,2024,22.2463,-97.837,Mexico
MEX85462,2024,20.1278,-88.9228,Mexico
PER9461,2024,-9.1208,-78.5279,Peru
PER9465,2024,-15.7726,-73.3656,Peru
PER9467,2024,-16.3989,-71.535,Peru
PER9468,2024,-16.3989,-71.535,Peru
COL26118,2024,10.9799,-74.8013,Colombia
COL26119,2024,10.8563,-74.7742,Colombia
MEX85416,2024,17.5516,-99.5011,Mexico
COL26036,2024,10.7949,-74.9161,Colombia
CHI11550,2024,-38.7397,-72.5984,Chile
ARG14851,2024,-34.6141,-58.4579,Argentina
ARG14855,2024,-34.6141,-58.4579,Argentina
MEX85337,2024,17.9878,-92.9194,Mexico
PER9470,2024,-5.1945,-80.6328,Peru
BRA90605,2024,-12.9711,-38.5108,Brazil
MEX85457,2024,19.8411,-98.9816,Mexico
MEX85458,2024,19.5991,-99.0492,Mexico
MEX85460,2024,19.5136,-101.6101,Mexico
ARG14853,2024,-34.5241,-58.5037,Argentina
PER9472,2024,-11.97,-77.001,Peru
PER9466,2024,-12.1341,-75.2663,Peru
BRA80971,2024,-12.6975,-38.3242,Brazil
MEX85342,2024,20.5341,-97.4436,Mexico
MEX85404,2024,20.1224,-98.737,Mexico
CHI14233,2024,-33.0246,-71.5518,Chile
CHI14234,2024,-23.6524,-70.3954,Chile
CHI14235,2024,-20.8069,-70.1966,Chile
ARG14865,2024,-28.1063,-65.3191,Argentina
BRA80917,2024,-23.5506,-46.6334,Brazil
BRA81014,2024,-9.9747,-67.81,Brazil
BRA81060,2024,-19.747,-47.9373,Brazil
BRA81069,2024,-19.9208,-43.9378,Brazil
CHI11563,2024,-33.4569,-70.6483,Chile
CHI11564,2024,-36.827,-73.0498,Chile
CHI11567,2024,-41.7719,-73.1333,Chile
COL26029,2024,10.9799,-74.8013,Colombia
COL26032,2024,4.7011,-74.1131,Colombia
COL26050,2024,10.4605,-73.2594,Colombia
COL26051,2024,8.2493,-76.0514,Colombia
COL26068,2024,9.3321,-75.5424,Colombia
COL26100,2024,12.2358,-71.9661,Colombia
MEX85321,2024,28.6368,-106.0763,Mexico
MEX85354,2024,19.3502,-99.1621,Mexico
MEX85364,2024,20.6764,-103.3422,Mexico
MEX85365,2024,29.0749,-110.959,Mexico
MEX85485,2024,20.2108,-87.4632,Mexico
PER9477,2024,-16.3989,-71.535,Peru
PER9479,2024,-18.0147,-70.2536,Peru
COL26120,2024,4.6165,-74.146,Colombia
PER9476,2024,-12.0494,-75.2504,Peru
MEX85484,2024,17.0709,-96.6477,Mexico
MEX85330,2024,17.5516,-99.5011,Mexico
MEX85355,2024,17.5516,-99.5011,Mexico
MEX85418,2024,17.5516,-99.5011,Mexico
MEX85424,2024,17.5516,-99.5011,Mexico
PER9473,2024,-3.7491,-73.2538,Peru
MEX85463,2024,17.0056,-92.4717,Mexico
MEX85464,2024,19.2883,-99.1671,Mexico
MEX85481,2024,18.9218,-99.2349,Mexico
MEX85324,2024,24.024,-104.6702,Mexico
MEX85491,2024,19.5271,-96.9226,Mexico
MEX85403,2024,19.5991,-99.0492,Mexico
MEX85475,2024,19.5991,-99.0492,Mexico
MEX85413,2024,16.8619,-99.8866,Mexico
MEX85465,2024,16.8619,-99.8866,Mexico
MEX85480,2024,19.4788,-99.2332,Mexico
COL26034,2024,10.3917,-75.4824,Colombia
COL26031,2024,4.4825,-74.162,Colombia
MEX85489,2024,18.8145,-96.7223,Mexico
BRA90610,2024,-12.8944,-38.3272,Brazil
MEX85314,2024,24.8088,-107.394,Mexico
MEX85443,2024,21.122,-101.6832,Mexico
CHI14236,2024,-53.1548,-70.9113,Chile
ARG14864,2024,-31.4617,-64.3522,Argentina
ARG14866,2024,-41.1335,-71.3103,Argentina
ARG14878,2024,-36.6205,-64.2899,Argentina
BRA80966,2024,-23.5735,-46.7048,Brazil
BRA80968,2024,-23.5506,-46.6334,Brazil
BRA80992,2024,-19.9317,-44.0536,Brazil
BRA81070,2024,-15.7797,-47.9297,Brazil
BRA81071,2024,-15.7797,-47.9297,Brazil
CHI11565,2024,-20.2133,-70.1503,Chile
CHI11566,2024,-33.0246,-71.5518,Chile
CHI11568,2024,-29.9045,-71.2489,Chile
COL26079,2024,4.6411,-74.0857,Colombia
COL26091,2024,10.9587,-72.7936,Colombia
COL26095,2024,10.9788,-74.3248,Colombia
COL26101,2024,12.2358,-71.9661,Colombia
MEX85334,2024,19.4313,-99.1531,Mexico
MEX85366,2024,32.3637,-117.0545,Mexico
MEX85368,2024,19.3502,-99.1621,Mexico
MEX85370,2024,19.0532,-104.3164,Mexico
MEX85389,2024,23.7311,-99.1513,Mexico
MEX85401,2024,19.4313,-99.1531,Mexico
MEX85407,2024,32.5325,-117.019,Mexico
MEX85408,2024,19.8448,-90.5396,Mexico
MEX85412,2024,18.5024,-89.3952,Mexico
MEX85493,2024,28.6368,-106.0763,Mexico
PER9480,2024,-16.3989,-71.535,Peru
PER9481,2024,-9.1208,-78.5279,Peru
PER9482,2024,-9.1208,-78.5279,Peru
PER9485,2024,-6.7714,-79.8409,Peru
PER9486,2024,-12.0773,-77.0904,Peru
MEX85503,2024,19.4313,-99.1531,Mexico
PER9487,2024,-15.4944,-70.1208,Peru
MEX85386,2024,17.5516,-99.5011,Mexico
MEX85466,2024,17.5516,-99.5011,Mexico
PER9474,2024,-3.726,-73.2488,Peru
PER9493,2024,-3.7491,-73.2538,Peru
MEX85507,2024,19.044,-98.1975,Mexico
MEX85500,2024,19.3908,-99.1954,Mexico
MEX85331,2024,19.2883,-99.1671,Mexico
MEX85430,2024,19.5271,-96.9226,Mexico
MEX85414,2024,16.8619,-99.8866,Mexico
MEX85504,2024,16.8619,-99.8866,Mexico
COL26069,2024,5.9326,-73.6124,Colombia
ARG14862,2024,-33.2964,-66.3279,Argentina
ARG14863,2024,-33.6753,-65.454,Argentina
ARG14867,2024,-41.1335,-71.3103,Argentina
ARG14868,2024,-41.1335,-71.3103,Argentina
ARG14880,2024,-42.7672,-65.0363,Argentina
ARG14883,2024,-34.9206,-57.9529,Argentina
ARG14885,2024,-34.6609,-58.3672,Argentina
BRA80994,2024,-22.4961,-44.5633,Brazil
BRA81054,2024,-1.2939,-47.9264,Brazil
BRA81061,2024,-21.7633,-43.3501,Brazil
BRA81072,2024,-25.4278,-49.2731,Brazil
CHI11569,2024,-33.0246,-71.5518,Chile
COL26067,2024,10.8291,-75.0347,Colombia
COL26071,2024,4.5855,-74.2145,Colombia
COL26072,2024,4.6353,-74.0661,Colombia
COL26073,2024,4.6411,-74.0857,Colombia
COL26074,2024,4.6113,-74.0592,Colombia
COL26086,2024,10.9102,-74.7848,Colombia
COL26096,2024,10.9788,-74.3248,Colombia
COL26102,2024,12.2358,-71.9661,Colombia
MEX85323,2024,19.4313,-99.1531,Mexico
MEX85393,2024,19.2925,-98.9401,Mexico
MEX85508,2024,19.4313,-99.1531,Mexico
MEX85515,2024,21.1614,-86.8248,Mexico
MEX85516,2024,22.3916,-97.9367,Mexico
PER9488,2024,-16.3989,-71.535,Peru
PER9490,2024,-9.1208,-78.5279,Peru
PER9491,2024,-9.1208,-78.5279,Peru
PER9498,2024,-16.3989,-71.535,Peru
CHI11579,2024,-20.2133,-70.1503,Chile
PER9509,2024,-8.3546,-74.5757,Peru
MEX85513,2024,18.4707,-97.4287,Mexico
MEX85510,2024,17.5516,-99.5011,Mexico
PER9492,2024,-3.7491,-73.2538,Peru
PER9494,2024,-3.7491,-73.2538,Peru
MEX85398,2024,18.3982,-93.2123,Mexico
PER9497,2024,-12.1411,-75.1578,Peru
COL26066,2024,10.8894,-75.053,Colombia
MEX85397,2024,18.146,-93.29,Mexico
COL26114,2024,10.8974,-72.8855,Colombia
MEX85433,2024,16.8619,-99.8866,Mexico
BRA81009,2024,-12.6975,-38.3242,Brazil
MEX85394,2024,25.6647,-100.311,Mexico
ARG14861,2024,-33.2964,-66.3279,Argentina
ARG14869,2024,-50.0192,-68.5229,Argentina
ARG14871,2024,-42.7672,-65.0363,Argentina
ARG14876,2024,-36.6205,-64.2899,Argentina
BRA81006,2024,-12.9711,-38.5108,Brazil
BRA81044,2024,-16.0706,-57.6789,Brazil
BRA81057,2024,-15.8658,-56.0769,Brazil
BRA81058,2024,-15.0681,-57.1845,Brazil
CHI11537,2024,-29.9045,-71.2489,Chile
CHI11539,2024,-33.4064,-70.6395,Chile
CHI11544,2024,-18.4746,-70.2979,Chile
CHI11546,2024,-18.4746,-70.2979,Chile
CHI11549,2024,-33.4311,-70.6045,Chile
COL26097,2024,10.9788,-74.3248,Colombia
COL26098,2024,4.6502,-74.1074,Colombia
COL26099,2024,4.6411,-74.0857,Colombia
COL26103,2024,12.2358,-71.9661,Colombia
COL26105,2024,7.1163,-73.1326,Colombia
COL26110,2024,4.442,-75.4268,Colombia
MEX85517,2024,19.4313,-99.1531,Mexico
MEX85524,2024,19.7034,-101.192,Mexico
MEX85525,2024,20.6281,-87.0755,Mexico
MEX85526,2024,22.2161,-97.8584,Mexico
PER9495,2024,-16.3989,-71.535,Peru
BRA81087,2024,-3.1019,-60.025,Brazil
BRA81115,2024,-16.6786,-49.2539,Brazil
CHI11574,2024,-36.827,-73.0498,Chile
CHI11576,2024,-36.7249,-73.1168,Chile
MEX85644,2024,19.7034,-101.192,Mexico
PER9508,2024,-15.8422,-70.0199,Peru
PER9511,2024,-16.3989,-71.535,Peru
MEX85446,2024,19.2935,-99.6573,Mexico
MEX85419,2024,17.5516,-99.5011,Mexico
CHI11542,2024,-38.7397,-72.5984,Chile
MEX85399,2024,19.9272,-96.8541,Mexico
BRA81018,2024,-10.9111,-37.0717,Brazil
PER9496,2024,-5.1945,-80.6328,Peru
PER9501,2024,-12.1411,-75.1578,Peru
CHI11541,2024,-33.7313,-70.7418,Chile
MEX85519,2024,19.5991,-99.0492,Mexico
MEX85518,2024,16.8619,-99.8866,Mexico
MEX85520,2024,18.9778,-99.4198,Mexico
MEX85647,2024,25.6647,-100.311,Mexico
CHI14238,2024,-23.6524,-70.3954,Chile
ARG14891,2024,-34.9206,-57.9529,Argentina
BRA81074,2024,-9.6658,-35.7353,Brazil
BRA81103,2024,-12.9711,-38.5108,Brazil
BRA81107,2024,-3.7172,-38.5431,Brazil
BRA81109,2024,-15.7797,-47.9297,Brazil
BRA81113,2024,-20.3194,-40.3378,Brazil
BRA81119,2024,-2.5297,-44.3028,Brazil
BRA81132,2024,-20.4428,-54.6464,Brazil
BRA81138,2024,-19.9208,-43.9378,Brazil
BRA81158,2024,-1.444,-48.4728,Brazil
BRA81184,2024,-25.4278,-49.2731,Brazil
BRA81185,2024,-8.0539,-34.8811,Brazil
BRA81225,2024,-30.0331,-51.23,Brazil
BRA81245,2024,-23.5506,-46.6334,Brazil
CHI11571,2024,-33.4311,-70.6045,Chile
COL26174,2024,5.0577,-75.4911,Colombia
MEX85648,2024,18.5024,-89.3952,Mexico
MEX85654,2024,19.7034,-101.192,Mexico
MEX85655,2024,19.7034,-101.192,Mexico
MEX85657,2024,20.9672,-89.6244,Mexico
PER9512,2024,-16.3989,-71.535,Peru
ARG14929,2024,-30.2413,-68.7463,Argentina
CHI11583,2024,-39.8142,-73.2459,Chile
PER9507,2024,-15.4944,-70.1208,Peru
MEX85639,2024,22.7761,-102.5718,Mexico
MEX85572,2024,17.9878,-92.9194,Mexico
BRA81250,2024,-10.9111,-37.0717,Brazil
MEX85653,2024,19.2429,-103.7281,Mexico
CHI14239,2024,-23.6524,-70.3954,Chile
ARG14896,2024,-31.4355,-64.2009,Argentina
ARG14897,2024,-41.1335,-71.3103,Argentina
ARG14902,2024,-45.8644,-67.4997,Argentina
ARG14903,2024,-42.7672,-65.0363,Argentina
ARG14906,2024,-31.0221,-64.0619,Argentina
ARG14907,2024,-27.479,-58.816,Argentina
ARG14908,2024,-31.5347,-68.5303,Argentina
ARG14909,2024,-33.2964,-66.3279,Argentina
CHI11582,2024,-36.7249,-73.1168,Chile
CHI11584,2024,-27.467,-70.2649,Chile
COL26176,2024,11.7146,-72.2648,Colombia
MEX85658,2024,19.8448,-90.5396,Mexico
MEX85665,2024,19.7034,-101.192,Mexico
MEX85668,2024,19.1079,-98.4592,Mexico
PER9516,2024,-5.1945,-80.6328,Peru
MEX85672,2024,19.8382,-98.031,Mexico
ARG14888,2024,-32.9528,-60.6473,Argentina
ARG14890,2024,-34.6141,-58.4579,Argentina
ARG14904,2024,-45.9323,-67.5563,Argentina
ARG14910,2024,-33.2964,-66.3279,Argentina
BRA81118,2024,-2.5887,-44.3532,Brazil
BRA81140,2024,-19.9208,-43.9378,Brazil
BRA81152,2024,-19.747,-47.9373,Brazil
BRA81178,2024,-7.115,-34.8631,Brazil
BRA81238,2024,-23.6203,-45.4131,Brazil
BRA81244,2024,-23.1794,-45.8869,Brazil
BRA81253,2024,-10.1675,-48.3277,Brazil
CHI11572,2024,-33.036,-71.6296,Chile
CHI11573,2024,-23.6524,-70.3954,Chile
CHI11577,2024,-36.7249,-73.1168,Chile
CHI11580,2024,-20.2133,-70.1503,Chile
CHI11581,2024,-20.2133,-70.1503,Chile
CHI11585,2024,-36.8306,-73.1164,Chile
CHI11587,2024,-20.2133,-70.1503,Chile
CHI11595,2024,-33.5947,-71.6075,Chile
COL26182,2024,4.4566,-74.6349,Colombia
COL26185,2024,0.4239,-76.906,Colombia
COL26186,2024,9.2449,-75.1463,Colombia
MEX85557,2024,28.6368,-106.0763,Mexico
MEX85565,2024,23.7311,-99.1513,Mexico
MEX85575,2024,21.1614,-86.8248,Mexico
MEX85673,2024,19.4313,-99.1531,Mexico
MEX85684,2024,19.7034,-101.192,Mexico
PER9514,2024,-12.0251,-77.0362,Peru
PER9515,2024,-12.125,-76.983,Peru
MEX85542,2024,17.06,-96.7255,Mexico
MEX85685,2024,17.06,-96.7255,Mexico
MEX85686,2024,17.06,-96.7255,Mexico
PER9504,2024,-12.0651,-75.2049,Peru
MEX85679,2024,17.5516,-99.5011,Mexico
COL26173,2024,4.1239,-73.6271,Colombia
ARG14911,2024,-34.6141,-58.4579,Argentina
MEX85674,2024,16.8619,-99.8866,Mexico
MEX85615,2024,14.9111,-92.2643,Mexico
COL26189,2024,2.7378,-76.5339,Colombia
CHI14240,2024,-20.2133,-70.1503,Chile
CHI14242,2024,-33.0488,-71.4412,Chile
ARG14893,2024,-34.9206,-57.9529,Argentina
ARG14899,2024,-33.2964,-66.3279,Argentina
BRA81091,2024,-3.1019,-60.025,Brazil
BRA81095,2024,-3.8862,-59.079,Brazil
BRA81120,2024,-2.5297,-44.3028,Brazil
BRA81141,2024,-19.9208,-43.9378,Brazil
BRA81160,2024,-1.444,-48.4728,Brazil
BRA81161,2024,-1.444,-48.4728,Brazil
BRA81168,2024,-3.4461,-52.8889,Brazil
BRA81221,2024,-5.795,-35.2094,Brazil
BRA81226,2024,-30.0331,-51.23,Brazil
BRA81230,2024,2.8197,-60.6733,Brazil
BRA81246,2024,-23.5506,-46.6334,Brazil
CHI11586,2024,-33.4569,-70.6483,Chile
CHI11588,2024,-33.5947,-71.6075,Chile
COL26175,2024,4.6411,-74.0857,Colombia
COL26179,2024,10.9799,-74.8013,Colombia
MEX85544,2024,18.9905,-102.1032,Mexico
MEX85566,2024,19.4193,-99.1137,Mexico
MEX85576,2024,19.3502,-99.1621,Mexico
MEX85620,2024,19.4313,-99.1531,Mexico
MEX85621,2024,19.4829,-99.1135,Mexico
MEX85624,2024,20.6281,-87.0755,Mexico
MEX85690,2024,19.4088,-99.0182,Mexico
MEX85695,2024,19.7034,-101.192,Mexico
MEX85698,2024,22.2161,-97.8584,Mexico
PER9505,2024,-8.116,-79.03,Peru
PER9510,2024,-9.1208,-78.5279,Peru
PER9513,2024,-12.0462,-77.0451,Peru
PER9519,2024,-15.8422,-70.0199,Peru
CHI11591,2024,-37.0343,-73.1383,Chile
MEX85607,2024,17.5516,-99.5011,Mexico
MEX85688,2024,17.5516,-99.5011,Mexico
ARG14886,2024,-34.6141,-58.4579,Argentina
MEX85590,2024,19.9272,-96.8541,Mexico
MEX85696,2024,19.044,-98.1975,Mexico
PER9517,2024,-5.1945,-80.6328,Peru
MEX85579,2024,24.024,-104.6702,Mexico
MEX85552,2024,19.5271,-96.9226,Mexico
COL26180,2024,11.0324,-74.866,Colombia
MEX85603,2024,19.5991,-99.0492,Mexico
MEX85689,2024,19.5991,-99.0492,Mexico
CHI14241,2024,-33.4569,-70.6483,Chile
ARG14887,2024,-51.536,-72.3379,Argentina
ARG14889,2024,-42.7672,-65.0363,Argentina
ARG14892,2024,-38.9276,-67.9925,Argentina
ARG14894,2024,-43.2527,-65.3062,Argentina
ARG14895,2024,-35.6598,-63.7557,Argentina
ARG14898,2024,-34.1637,-58.9588,Argentina
ARG14905,2024,-43.2993,-65.0935,Argentina
BRA81169,2024,-3.4461,-52.8889,Brazil
BRA81222,2024,-5.795,-35.2094,Brazil
CHI11575,2024,-36.827,-73.0498,Chile
CHI11589,2024,-33.0246,-71.5518,Chile
CHI11592,2024,-37.0343,-73.1383,Chile
COL26177,2024,11.0687,-72.759,Colombia
COL26183,2024,11.2294,-74.1909,Colombia
COL26184,2024,11.2294,-74.1909,Colombia
MEX85593,2024,18.4622,-97.392,Mexico
MEX85622,2024,18.3445,-99.5384,Mexico
MEX85630,2024,19.4193,-99.1137,Mexico
MEX85701,2024,18.5574,-99.6046,Mexico
PER9502,2024,-16.253,-71.6813,Peru
MEX85711,2024,19.3708,-99.4464,Mexico
PER9518,2024,-15.4944,-70.1208,Peru
COL26181,2024,10.2836,-75.5159,Colombia
MEX85719,2024,18.4931,-97.4646,Mexico
MEX85600,2024,23.2003,-106.4222,Mexico
MEX85697,2024,23.2003,-106.4222,Mexico
MEX85705,2024,19.5991,-99.0492,Mexico
MEX85592,2024,16.8619,-99.8866,Mexico
COL26172,2024,3.4376,-76.519,Colombia
COL26178,2024,8.0891,-76.7292,Colombia
MEX85703,2024,20.1224,-98.737,Mexico
BRA81170,2024,-3.4461,-52.8889,Brazil
BRA81241,2024,-23.5917,-48.0531,Brazil
BRA81247,2024,-23.5506,-46.6334,Brazil
CHI11578,2024,-36.7249,-73.1168,Chile
CHI11590,2024,-37.0343,-73.1383,Chile
MEX85608,2024,19.4829,-99.1135,Mexico
MEX85640,2024,18.5574,-99.6046,Mexico
PER9503,2024,-6.7714,-79.8409,Peru
PER9506,2024,-9.1208,-78.5279,Peru
CHI11600,2024,-36.827,-73.0498,Chile
CHI11612,2024,-33.3923,-70.5828,Chile
MEX85724,2024,17.5516,-99.5011,Mexico
CHI11610,2024,-38.7397,-72.5984,Chile
MEX85641,2024,19.5385,-99.1952,Mexico
BRA81223,2024,-5.9156,-35.2628,Brazil
CHI14243,2024,-33.5947,-71.6075,Chile
ARG14900,2024,-41.1335,-71.3103,Argentina
ARG14901,2024,-34.9206,-57.9529,Argentina
MEX85730,2024,19.4313,-99.1531,Mexico
CHI11593,2024,-37.0343,-73.1383,Chile
CHI11594,2024,-33.4939,-70.6762,Chile
ARG14919,2024,-41.1335,-71.3103,Argentina
CHI11624,2024,-33.4684,-70.5341,Chile
MEX85833,2024,20.5194,-103.1817,Mexico
MEX85642,2024,17.5516,-99.5011,Mexico
CHI11634,2024,-38.7397,-72.5984,Chile
MEX85602,2024,20.69,-88.2013,Mexico
CHI14247,2024,-33.036,-71.6296,Chile
CHI14252,2024,-33.4546,-70.6823,Chile
BRA81284,2024,-15.7797,-47.9297,Brazil
CHI11601,2024,-36.827,-73.0498,Chile
MEX85743,2024,19.4313,-99.1531,Mexico
MEX85792,2024,21.0161,-101.2536,Mexico
MEX85847,2024,19.4088,-99.0182,Mexico
CHI11635,2024,-38.7397,-72.5984,Chile
CHI11608,2024,-39.8142,-73.2459,Chile
COL26299,2024,4.7114,-74.2318,Colombia
PER9556,2024,-12.1146,-77.0118,Peru
BRA81413,2024,-23.6613,-46.701,Brazil
CHI11636,2024,-38.7397,-72.5984,Chile
MEX85900,2024,17.9878,-92.9194,Mexico
MEX85894,2024,23.2003,-106.4222,Mexico
MEX85802,2024,16.8619,-99.8866,Mexico
MEX85803,2024,16.8619,-99.8866,Mexico
COL26285,2024,10.3917,-75.4824,Colombia
MEX85828,2024,20.0552,-99.3432,Mexico
BRA81276,2024,-16.3726,-39.5754,Brazil
BRA81285,2024,-15.7797,-47.9297,Brazil
BRA81309,2024,-19.9208,-43.9378,Brazil
BRA81317,2024,-21.7633,-43.3501,Brazil
BRA81325,2024,-1.444,-48.4728,Brazil
BRA81331,2024,-1.3553,-48.3419,Brazil
BRA81341,2024,-25.4278,-49.2731,Brazil
BRA81343,2024,-8.1708,-34.9213,Brazil
BRA81354,2024,-22.9064,-43.1822,Brazil
BRA81412,2024,-23.5506,-46.6334,Brazil
CHI11619,2024,-36.7249,-73.1168,Chile
COL26309,2024,4.615,-74.1919,Colombia
MEX85769,2024,19.4313,-99.1531,Mexico
MEX85774,2024,19.3959,-99.0976,Mexico
MEX85790,2024,25.5701,-103.4964,Mexico
MEX85834,2024,21.3564,-101.9292,Mexico
PER9535,2024,-8.903,-75.3439,Peru
PER9536,2024,-16.253,-71.6813,Peru
PER9546,2024,-16.3989,-71.535,Peru
COL26276,2024,7.0774,-70.7464,Colombia
CHI11637,2024,-38.7397,-72.5984,Chile
MEX85867,2024,18.9218,-99.2349,Mexico
MEX85907,2024,19.5271,-96.9226,Mexico
COL26295,2024,6.3341,-75.5547,Colombia
CHI11602,2024,-30.6045,-71.1965,Chile
PER9534,2024,-3.7642,-73.2505,Peru
MEX85845,2024,19.4788,-99.2332,Mexico
MEX85854,2024,19.6999,-98.7577,Mexico
MEX85904,2024,18.8219,-97.1628,Mexico
MEX85906,2024,20.5341,-97.4436,Mexico
MEX85801,2024,21.122,-101.6832,Mexico
CHI14246,2024,-35.3972,-71.5796,Chile
CHI14248,2024,-27.0705,-70.8279,Chile
BRA81267,2024,-3.819,-60.3623,Brazil
BRA81326,2024,-1.444,-48.4728,Brazil
BRA81396,2024,-30.0331,-51.23,Brazil
BRA81414,2024,-23.5735,-46.7048,Brazil
CHI11609,2024,-33.0246,-71.5518,Chile
CHI11611,2024,-33.4569,-70.6483,Chile
CHI11614,2024,-37.0343,-73.1383,Chile
CHI11615,2024,-36.7249,-73.1168,Chile
CHI11617,2024,-36.6175,-72.9559,Chile
COL26279,2024,4.6747,-74.1448,Colombia
COL26283,2024,6.2496,-75.5774,Colombia
COL26288,2024,4.8057,-75.7171,Colombia
COL26289,2024,10.6121,-74.8385,Colombia
COL26291,2024,4.615,-74.1919,Colombia
COL26292,2024,4.8272,-75.6825,Colombia
MEX85740,2024,32.5325,-117.019,Mexico
MEX85848,2024,19.4088,-99.0182,Mexico
MEX85858,2024,19.7034,-101.192,Mexico
MEX85885,2024,18.4622,-97.392,Mexico
MEX85916,2024,20.9672,-89.6244,Mexico
PER9530,2024,-16.3989,-71.535,Peru
PER9548,2024,-16.3989,-71.535,Peru
PER9550,2024,-5.2266,-80.6158,Peru
MEX85855,2024,19.2935,-99.6573,Mexico
PER9553,2024,-15.4944,-70.1208,Peru
MEX85812,2024,17.5516,-99.5011,Mexico
MEX85815,2024,17.5516,-99.5011,Mexico
COL26297,2024,6.3776,-75.4445,Colombia
MEX85859,2024,19.7957,-101.1764,Mexico
MEX85878,2024,25.6647,-100.311,Mexico
MEX85891,2024,24.8088,-107.394,Mexico
CHI14249,2024,-37.0899,-73.1577,Chile
CHI14251,2024,-37.0343,-73.1383,Chile
ARG14918,2024,-32.9528,-60.6473,Argentina
BRA81277,2024,-12.9711,-38.5108,Brazil
BRA81296,2024,-12.5453,-55.7114,Brazil
BRA81327,2024,-1.444,-48.4728,Brazil
BRA81328,2024,-1.444,-48.4728,Brazil
CHI11605,2024,-22.0855,-70.193,Chile
CHI11616,2024,-37.0343,-73.1383,Chile
CHI11623,2024,-33.5947,-71.6075,Chile
COL26282,2024,8.048,-75.3337,Colombia
COL26284,2024,7.9738,-75.4168,Colombia
COL26286,2024,4.6353,-74.0661,Colombia
COL26287,2024,4.6411,-74.0857,Colombia
COL26293,2024,11.3783,-72.2419,Colombia
COL26298,2024,2.5729,-77.888,Colombia
MEX85835,2024,20.5667,-103.2189,Mexico
MEX85839,2024,19.4169,-98.9453,Mexico
PER9533,2024,-16.3989,-71.535,Peru
PER9547,2024,-18.0147,-70.2536,Peru
PER9549,2024,-16.3989,-71.535,Peru
PER9557,2024,-4.5057,-73.58,Peru
CHI11656,2024,-33.4569,-70.6483,Chile
CHI11668,2024,-37.0899,-73.1577,Chile
COL26290,2024,4.7011,-74.1131,Colombia
COL26647,2024,9.7186,-75.1212,Colombia
PER9537,2024,-12.0651,-75.2049,Peru
PER9542,2024,-3.7491,-73.2538,Peru
ARG14912,2024,-34.6141,-58.4579,Argentina
ARG14913,2024,-34.6141,-58.4579,Argentina
ARG14914,2024,-34.6141,-58.4579,Argentina
ARG14915,2024,-34.6141,-58.4579,Argentina
ARG14923,2024,-34.6141,-58.4579,Argentina
MEX85875,2024,18.9218,-99.2349,Mexico
PER9545,2024,-14.0678,-75.7286,Peru
MEX85836,2024,20.6233,-103.2456,Mexico
COL26277,2024,5.6922,-76.658,Colombia
MEX85842,2024,19.5991,-99.0492,Mexico
COL26644,2024,10.3917,-75.4824,Colombia
MEX86177,2024,20.5341,-97.4436,Mexico
MEX85821,2024,20.1224,-98.737,Mexico
ARG14921,2024,-41.1335,-71.3103,Argentina
ARG14922,2024,-34.5659,-59.1143,Argentina
ARG14924,2024,-34.9206,-57.9529,Argentina
ARG14928,2024,-33.3302,-60.2144,Argentina
