event_id_cnty,country,year,latitude,longitude
ARG6947,Argentina,2021,-25.2882,-57.7229
BRA39464,Brazil,2021,-12.3554,-38.8712
MEX42964,Mexico,2021,19.2843,-99.7339
MEX42971,Mexico,2021,25.6647,-100.311
MEX42984,Mexico,2021,18.1379,-94.453
MEX110427,Mexico,2021,19.8411,-98.9816
MEX43019,Mexico,2021,22.3916,-97.9367
MEX43022,Mexico,2021,22.2161,-97.8584
MEX43020,Mexico,2021,25.8799,-97.5048
MEX43011,Mexico,2021,18.5001,-88.2948
MEX42987,Mexico,2021,25.4217,-100.9997
MEX42998,Mexico,2021,19.7034,-101.192
MEX43018,Mexico,2021,18.0986,-94.0459
MEX42986,Mexico,2021,32.5325,-117.019
ARG6972,Argentina,2021,-27.6922,-67.6192
ARG6983,Argentina,2021,-28.4744,-65.7793
ARG6981,Argentina,2021,-28.4744,-65.7793
ARG6977,Argentina,2021,-29.2792,-65.0634
ARG6982,Argentina,2021,-28.4744,-65.7793
PER2648,Peru,2021,-14.793,-71.4128
ARG6970,Argentina,2021,-45.8644,-67.4997
BRA39500,Brazil,2021,-15.5961,-56.0967
BRA39496,Brazil,2021,-19.9208,-43.9378
ARG6975,Argentina,2021,-38.9543,-68.0768
ARG6978,Argentina,2021,-27.4541,-58.9808
ARG6974,Argentina,2021,-38.9543,-68.0768
ARG6979,Argentina,2021,-32.9528,-60.6473
CHI6882,Chile,2021,-36.7891,-73.1017
PER2642,Peru,2021,-16.3989,-71.535
CHI6883,Chile,2021,-33.5947,-71.6075
BRA39507,Brazil,2021,-5.8046,-61.2894
ARG6976,Argentina,2021,-34.7213,-58.2551
BRA39514,Brazil,2021,-23.6613,-46.701
BRA39516,Brazil,2021,-23.5735,-46.7048
ARG6996,Argentina,2021,-28.4744,-65.7793
ARG6995,Argentina,2021,-26.1813,-58.1881
MEX43065,Mexico,2021,20.6728,-101.3481
PER2646,Peru,2021,-12.0733,-77.017
COL5733,Colombia,2021,10.6121,-74.8385
MEX42988,Mexico,2021,19.4313,-99.1531
MEX42989,Mexico,2021,19.4313,-99.1531
ARG6968,Argentina,2021,-34.9206,-57.9529
ARG6973,Argentina,2021,-34.9206,-57.9529
ARG6971,Argentina,2021,-27.479,-58.816
ARG6980,Argentina,2021,-28.932,-65.0962
MEX43005,Mexico,2021,17.06,-96.7255
MEX43006,Mexico,2021,17.0641,-96.6947
COL5749,Colombia,2021,10.7949,-74.9161
PER2645,Peru,2021,-3.7491,-73.2538
MEX43064,Mexico,2021,20.5215,-100.814
MEX43008,Mexico,2021,19.044,-98.1975
MEX43009,Mexico,2021,19.044,-98.1975
MEX43000,Mexico,2021,18.8128,-98.9553
COL5736,Colombia,2021,8.7451,-75.8756
ARG6969,Argentina,2021,-25.2882,-57.7229
MEX43016,Mexico,2021,23.2003,-106.4222
MEX43014,Mexico,2021,24.8088,-107.394
MEX43015,Mexico,2021,24.8088,-107.394
MEX43066,Mexico,2021,21.122,-101.6832
PER2647,Peru,2021,-16.3609,-72.1905
MEX43037,Mexico,2021,20.9445,-101.4262
MEX43027,Mexico,2021,16.754,-93.1152
MEX43052,Mexico,2021,17.9661,-94.7217
MEX43028,Mexico,2021,28.6368,-106.0763
ARG6984,Argentina,2021,-27.5832,-66.3141
ARG6987,Argentina,2021,-28.6011,-65.9071
BRA39528,Brazil,2021,-29.225,-51.3478
PER2649,Peru,2021,-16.3989,-71.535
PER2655,Peru,2021,-18.0147,-70.2536
ARG6988,Argentina,2021,-41.1335,-71.3103
ARG6989,Argentina,2021,-41.1335,-71.3103
ARG6991,Argentina,2021,-36.6205,-64.2899
COL5738,Colombia,2021,10.9799,-74.8013
CHI6887,Chile,2021,-41.2607,-73.0069
COL5742,Colombia,2021,4.4396,-75.1937
BRA39533,Brazil,2021,-12.9711,-38.5108
BRA39521,Brazil,2021,-8.7517,-38.9625
BRA39526,Brazil,2021,-20.4428,-54.6464
BRA39527,Brazil,2021,-20.4428,-54.6464
BRA39525,Brazil,2021,-20.4428,-54.6464
BRA39555,Brazil,2021,-23.6613,-46.701
ARG7000,Argentina,2021,-28.4744,-65.7793
ARG7001,Argentina,2021,-34.6129,-68.3348
ARG6998,Argentina,2021,-26.1813,-58.1881
PER2656,Peru,2021,-15.8422,-70.0199
PER2654,Peru,2021,-12.2733,-76.8688
ARG6999,Argentina,2021,-26.1813,-58.1881
MEX43029,Mexico,2021,19.4313,-99.1531
MEX43030,Mexico,2021,19.4313,-99.1531
MEX43031,Mexico,2021,19.4313,-99.1531
MEX43032,Mexico,2021,19.4313,-99.1531
MEX43025,Mexico,2021,18.6378,-91.8365
ARG6986,Argentina,2021,-34.8335,-58.1855
CHI6888,Chile,2021,-33.4311,-70.6045
ARG6990,Argentina,2021,-26.8198,-65.2169
PER2653,Peru,2021,-15.4944,-70.1208
PER2650,Peru,2021,-3.7491,-73.2538
MEX43040,Mexico,2021,20.6386,-103.3072
MEX43026,Mexico,2021,16.737,-92.6376
PER2651,Peru,2021,-14.0678,-75.7286
COL5741,Colombia,2021,2.331,-77.2353
MEX43036,Mexico,2021,20.5687,-101.1999
ARG6985,Argentina,2021,-25.2882,-57.7229
ARG6997,Argentina,2021,-25.2882,-57.7229
COL5740,Colombia,2021,10.3917,-75.4824
MEX43046,Mexico,2021,25.6647,-100.311
MEX43080,Mexico,2021,24.8088,-107.394
ARG7002,Argentina,2021,-26.1813,-58.1881
ARG7004,Argentina,2021,-28.4744,-65.7793
PER2657,Peru,2021,-13.1588,-74.2232
BRA39570,Brazil,2021,-23.9608,-46.3336
BRA39568,Brazil,2021,-23.6639,-46.5383
MEX43084,Mexico,2021,22.8908,-109.9123
COL5753,Colombia,2021,6.2496,-75.5774
ARG7003,Argentina,2021,-42.0609,-71.5976
COL5750,Colombia,2021,5.2332,-75.7861
MEX43102,Mexico,2021,23.2003,-106.4222
MEX43284,Mexico,2021,23.2003,-106.4222
MEX43376,Mexico,2021,23.2003,-106.4222
MEX43090,Mexico,2021,16.8619,-99.8866
BRA39581,Brazil,2021,-26.9906,-48.6347
BRA39592,Brazil,2021,-20.4428,-54.6464
BRA39599,Brazil,2021,-27.5967,-48.5492
BRA39604,Brazil,2021,-26.9078,-48.6619
BRA39606,Brazil,2021,-26.3042,-48.8439
BRA39611,Brazil,2021,-26.115,-49.8035
BRA39625,Brazil,2021,-12.9711,-38.5108
BRA39633,Brazil,2021,-26.7278,-53.5176
ARG7009,Argentina,2021,-28.4744,-65.7793
BRA39589,Brazil,2021,-15.7797,-47.9297
BRA39621,Brazil,2021,-30.0331,-51.23
BRA39586,Brazil,2021,-26.9194,-49.0661
BRA39594,Brazil,2021,-27.1016,-52.6159
BRA39601,Brazil,2021,-16.6786,-49.2539
ARG7007,Argentina,2021,-26.1813,-58.1881
BRA39585,Brazil,2021,-19.9208,-43.9378
BRA39579,Brazil,2021,-21.2089,-50.4328
BRA39580,Brazil,2021,-21.7944,-48.1756
BRA39591,Brazil,2021,-22.9056,-47.0608
BRA39626,Brazil,2021,-12.9711,-38.5108
BRA39637,Brazil,2021,-20.3467,-40.3019
BRA39638,Brazil,2021,-20.3194,-40.3378
BRA39593,Brazil,2021,-24.9558,-53.4553
BRA39596,Brazil,2021,-25.4278,-49.2731
BRA39602,Brazil,2021,-25.3905,-51.4654
BRA39607,Brazil,2021,-23.3103,-51.1628
BRA39628,Brazil,2021,-22.0175,-47.8908
BRA39616,Brazil,2021,-22.9504,-47.3105
BRA39634,Brazil,2021,-23.5506,-46.6334
BRA39631,Brazil,2021,-20.8197,-49.3794
BRA39605,Brazil,2021,-22.6905,-46.9839
BRA39618,Brazil,2021,-22.7253,-47.6492
BRA39636,Brazil,2021,-5.0892,-42.8019
BRA39612,Brazil,2021,-3.1019,-60.025
MEX43117,Mexico,2021,20.9445,-101.4262
MEX43114,Mexico,2021,21.0161,-101.2536
MEX43124,Mexico,2021,16.9556,-96.4792
MEX43123,Mexico,2021,16.3738,-95.1813
MEX43057,Mexico,2021,32.5325,-117.019
ARG7338,Argentina,2021,-43.5397,-71.4681
ARG7339,Argentina,2021,-26.7896,-60.4341
ARG7005,Argentina,2021,-50.3376,-72.2589
ARG7008,Argentina,2021,-42.7672,-65.0363
ARG7006,Argentina,2021,-42.9175,-71.3229
BRA39622,Brazil,2021,-8.0539,-34.8811
MEX43111,Mexico,2021,19.8448,-90.5396
BRA39583,Brazil,2021,-1.444,-48.4728
COL5756,Colombia,2021,6.0913,-75.6336
MEX43155,Mexico,2021,19.044,-98.1975
BRA39578,Brazil,2021,-10.9111,-37.0717
MEX43118,Mexico,2021,20.0592,-99.2211
MEX43157,Mexico,2021,19.5271,-96.9226
BRA39595,Brazil,2021,-28.6733,-49.3723
MEX43115,Mexico,2021,21.122,-101.6832
BRA39647,Brazil,2021,-16.6786,-49.2539
CHI6894,Chile,2021,-33.4311,-70.6045
ARG7010,Argentina,2021,-27.5832,-66.3141
ARG7014,Argentina,2021,-28.4309,-65.7188
ARG7016,Argentina,2021,-28.4238,-65.705
ARG7017,Argentina,2021,-28.4744,-65.7793
ARG7018,Argentina,2021,-28.4744,-65.7793
ARG7019,Argentina,2021,-28.3948,-65.7032
PER2659,Peru,2021,-13.1588,-74.2232
PER2663,Peru,2021,-12.9333,-74.25
PER2671,Peru,2021,-12.2268,-75.1607
PER2673,Peru,2021,-11.1215,-75.352
PER2677,Peru,2021,-11.419,-75.6899
PER2679,Peru,2021,-3.5669,-80.4515
PER2678,Peru,2021,-8.116,-79.03
ARG7012,Argentina,2021,-45.8644,-67.4997
ARG7015,Argentina,2021,-43.2993,-65.0935
BRA39646,Brazil,2021,-3.7172,-38.5431
COL5771,Colombia,2021,6.9433,-71.2164
ARG7013,Argentina,2021,-26.1813,-58.1881
COL5768,Colombia,2021,9.6488,-73.5687
COL5777,Colombia,2021,9.3023,-75.3955
BRA39641,Brazil,2021,-19.9208,-43.9378
BRA39654,Brazil,2021,-9.6658,-35.7353
BRA39668,Brazil,2021,-23.9631,-46.3919
BRA39669,Brazil,2021,-23.0264,-45.5553
BRA39648,Brazil,2021,-23.9931,-46.2564
BRA39664,Brazil,2021,-12.9711,-38.5108
BRA39643,Brazil,2021,-22.9056,-47.0608
BRA39653,Brazil,2021,-21.7633,-43.3501
BRA39666,Brazil,2021,-20.8197,-49.3794
BRA39659,Brazil,2021,-24.0058,-46.4028
BRA39652,Brazil,2021,-7.115,-34.8631
BRA39660,Brazil,2021,-22.1256,-51.3889
BRA39658,Brazil,2021,-24.32,-46.9983
BRA39667,Brazil,2021,-23.5506,-46.6334
PER2662,Peru,2021,-3.9841,-77.2274
PER2660,Peru,2021,-9.4852,-78.2791
CHI6893,Chile,2021,-33.5947,-71.6075
BRA39644,Brazil,2021,-20.4428,-54.6464
COL5764,Colombia,2021,7.1163,-73.1326
MEX43144,Mexico,2021,17.9623,-102.198
MEX43147,Mexico,2021,17.3016,-94.9977
BRA41109,Brazil,2021,-23.5325,-46.7917
PER2669,Peru,2021,-11.9809,-77.0981
BRA39665,Brazil,2021,-16.0175,-48.0131
PER2661,Peru,2021,-9.4747,-78.3017
COL5774,Colombia,2021,7.2429,-76.4359
MEX43136,Mexico,2021,19.4313,-99.1531
MEX43137,Mexico,2021,19.4313,-99.1531
MEX43406,Mexico,2021,19.4313,-99.1531
MEX44185,Mexico,2021,19.4313,-99.1531
PER2680,Peru,2021,-16.3989,-71.535
PER2675,Peru,2021,-13.5226,-71.9673
CHI6895,Chile,2021,-33.368,-70.7139
MEX43192,Mexico,2021,20.9672,-89.6244
ARG7020,Argentina,2021,-26.8198,-65.2169
ARG7021,Argentina,2021,-26.8198,-65.2169
MEX43143,Mexico,2021,19.2935,-99.6573
MEX43285,Mexico,2021,27.4863,-99.5085
MEX43139,Mexico,2021,17.5516,-99.5011
PER2665,Peru,2021,-3.7491,-73.2538
ARG7011,Argentina,2021,-34.6141,-58.4579
COL5767,Colombia,2021,2.6015,-76.5284
COL5776,Colombia,2021,2.642,-76.5285
PER2670,Peru,2021,-14.8277,-74.9371
PER2672,Peru,2021,-14.8698,-74.985
PER2664,Peru,2021,-14.0678,-75.7286
PER2667,Peru,2021,-11.5189,-75.8994
PER2666,Peru,2021,-11.7773,-75.5009
ARG7125,Argentina,2021,-34.5402,-58.7158
PER2668,Peru,2021,-12.0103,-76.87
COL5765,Colombia,2021,10.3917,-75.4824
COL5766,Colombia,2021,10.3917,-75.4824
COL5775,Colombia,2021,2.0692,-77.0533
COL5778,Colombia,2021,2.35,-76.6842
MEX43156,Mexico,2021,19.3166,-98.2376
ARG7023,Argentina,2021,-28.4309,-65.7188
ARG7024,Argentina,2021,-28.4744,-65.7793
PER2688,Peru,2021,-15.5677,-70.1025
PER2696,Peru,2021,-16.5648,-69.0401
PER2681,Peru,2021,-16.3989,-71.535
PER2682,Peru,2021,-16.3989,-71.535
PER2684,Peru,2021,-13.1588,-74.2232
PER2723,Peru,2021,-13.1328,-74.3328
PER2693,Peru,2021,-14.1017,-71.4296
PER2694,Peru,2021,-13.5226,-71.9673
PER2717,Peru,2021,-12.2268,-75.1607
PER2724,Peru,2021,-14.1864,-71.3435
PER2691,Peru,2021,-7.2244,-79.4248
PER2726,Peru,2021,-14.2694,-71.2261
PER2715,Peru,2021,-7.9025,-78.5655
PER2736,Peru,2021,-14.793,-71.4128
PER2714,Peru,2021,-14.3471,-75.6723
PER2716,Peru,2021,-14.5336,-75.1856
PER2683,Peru,2021,-4.6398,-79.7149
PER2731,Peru,2021,-8.116,-79.03
PER2729,Peru,2021,-11.419,-75.6899
PER2697,Peru,2021,-7.2433,-79.4704
PER2713,Peru,2021,-17.1983,-70.9357
PER2710,Peru,2021,-18.2855,-70.4386
PER2727,Peru,2021,-18.0147,-70.2536
PER2685,Peru,2021,-18.1589,-70.6788
PER2701,Peru,2021,-16.0833,-69.6667
PER2733,Peru,2021,-3.5669,-80.4515
PER2722,Peru,2021,-14.5837,-70.3176
PER2734,Peru,2021,-3.5669,-80.4515
PER2728,Peru,2021,-18.0147,-70.2536
ARG7022,Argentina,2021,-45.8644,-67.4997
COL5787,Colombia,2021,2.9356,-75.2777
BRA39687,Brazil,2021,-9.9747,-67.81
BRA39672,Brazil,2021,-20.2639,-40.42
BRA39684,Brazil,2021,-8.091,-39.5792
BRA39681,Brazil,2021,-7.6298,-39.5537
PER2687,Peru,2021,-13.4758,-72.0697
PER2711,Peru,2021,-13.3354,-72.1566
PER2695,Peru,2021,-13.5226,-71.9673
PER2732,Peru,2021,-13.7716,-71.5734
CHI6897,Chile,2021,-33.5947,-71.6075
PER2720,Peru,2021,-15.8422,-70.0199
PER2721,Peru,2021,-15.8422,-70.0199
BRA39682,Brazil,2021,-23.5325,-46.7917
BRA39696,Brazil,2021,-23.5735,-46.7048
COL5780,Colombia,2021,7.1163,-73.1326
MEX43211,Mexico,2021,18.4622,-97.392
MEX43212,Mexico,2021,18.4622,-97.392
MEX43217,Mexico,2021,29.0749,-110.959
MEX43208,Mexico,2021,16.4828,-94.3539
MEX43200,Mexico,2021,16.4857,-95.0428
MEX43203,Mexico,2021,16.3672,-94.1938
MEX43201,Mexico,2021,16.4333,-95.0216
MEX43204,Mexico,2021,17.4493,-95.4282
MEX43207,Mexico,2021,16.3321,-95.232
MEX43202,Mexico,2021,16.8779,-95.0421
MEX43169,Mexico,2021,25.5701,-103.4964
MEX43218,Mexico,2021,22.3916,-97.9367
MEX43168,Mexico,2021,19.3959,-99.0976
MEX43224,Mexico,2021,22.2007,-97.8409
MEX43198,Mexico,2021,17.8068,-97.7762
CHI6985,Chile,2021,-40.574,-73.1335
PER2709,Peru,2021,-12.4828,-76.7775
PER2689,Peru,2021,-9.4747,-78.3017
PER2698,Peru,2021,-8.9503,-78.6228
PER2735,Peru,2021,-8.4155,-78.752
PER2692,Peru,2021,-9.0853,-78.5783
CHI6984,Chile,2021,-23.6524,-70.3954
PER2686,Peru,2021,-9.1208,-78.5279
MEX43163,Mexico,2021,19.4313,-99.1531
MEX43164,Mexico,2021,19.4313,-99.1531
MEX43165,Mexico,2021,19.4313,-99.1531
MEX43166,Mexico,2021,19.4313,-99.1531
MEX43167,Mexico,2021,19.4313,-99.1531
COL5779,Colombia,2021,4.6502,-74.1074
PER2706,Peru,2021,-16.3989,-71.535
PER2703,Peru,2021,-16.3989,-71.535
PER2712,Peru,2021,-16.3989,-71.535
PER2737,Peru,2021,-16.3989,-71.535
PER2690,Peru,2021,-16.3989,-71.535
PER2730,Peru,2021,-16.3989,-71.535
PER2725,Peru,2021,-13.5226,-71.9673
MEX43340,Mexico,2021,18.6378,-91.8365
ARG7025,Argentina,2021,-26.8198,-65.2169
MEX43100,Mexico,2021,17.5942,-99.1777
MEX43205,Mexico,2021,16.5564,-95.096
PER2704,Peru,2021,-15.4944,-70.1208
PER2705,Peru,2021,-15.4944,-70.1208
MEX43196,Mexico,2021,17.06,-96.7255
MEX43197,Mexico,2021,17.0641,-96.6947
PER2699,Peru,2021,-12.0651,-75.2049
MEX43178,Mexico,2021,17.5516,-99.5011
MEX43179,Mexico,2021,17.5516,-99.5011
MEX43210,Mexico,2021,19.044,-98.1975
MEX43229,Mexico,2021,22.7761,-102.5718
PER2719,Peru,2021,-14.8698,-74.985
COL5786,Colombia,2021,7.2429,-76.4359
PER2718,Peru,2021,-5.1945,-80.6328
PER2700,Peru,2021,-14.0678,-75.7286
MEX43177,Mexico,2021,19.4209,-102.0628
PER2707,Peru,2021,-11.5189,-75.8994
PER2702,Peru,2021,-11.7773,-75.5009
MEX43206,Mexico,2021,16.1759,-95.1922
MEX43227,Mexico,2021,19.5271,-96.9226
MEX43186,Mexico,2021,19.5991,-99.0492
BRA39685,Brazil,2021,-9.3892,-40.5027
MEX43174,Mexico,2021,16.8619,-99.8866
MEX43175,Mexico,2021,16.8619,-99.8866
MEX43226,Mexico,2021,19.1799,-96.1356
PER2708,Peru,2021,-12.0103,-76.87
COL5784,Colombia,2021,10.3917,-75.4824
MEX43194,Mexico,2021,18.9865,-99.1012
MEX43158,Mexico,2021,31.8089,-116.5951
MEX43181,Mexico,2021,17.5469,-98.5821
MEX43195,Mexico,2021,25.6647,-100.311
MEX43221,Mexico,2021,18.1379,-94.453
MEX43173,Mexico,2021,21.122,-101.6832
MEX43214,Mexico,2021,24.8088,-107.394
MEX43215,Mexico,2021,24.8088,-107.394
MEX43298,Mexico,2021,20.1224,-98.737
MEX43347,Mexico,2021,24.8088,-107.394
BRA39720,Brazil,2021,-3.1019,-60.025
CHI6902,Chile,2021,-33.4311,-70.6045
ARG7031,Argentina,2021,-28.4744,-65.7793
BRA39703,Brazil,2021,-15.7797,-47.9297
PER2742,Peru,2021,-9.4747,-78.3017
PER2748,Peru,2021,-9.2588,-78.4355
PER2740,Peru,2021,-13.1588,-74.2232
PER2738,Peru,2021,-13.4706,-72.1483
PER2744,Peru,2021,-13.5226,-71.9673
PER2747,Peru,2021,-13.6112,-71.7314
PER2758,Peru,2021,-13.4211,-71.8504
PER2759,Peru,2021,-12.8633,-72.6931
PER2760,Peru,2021,-14.4456,-72.0842
PER2763,Peru,2021,-14.2694,-71.2261
PER2769,Peru,2021,-13.6861,-71.6228
PER2757,Peru,2021,-7.9025,-78.5655
PER2767,Peru,2021,-8.116,-79.03
PER2764,Peru,2021,-18.0147,-70.2536
PER2770,Peru,2021,-8.4155,-78.752
PER2766,Peru,2021,-18.0147,-70.2536
BRA39699,Brazil,2021,-15.7619,-48.2817
ARG7030,Argentina,2021,-41.1335,-71.3103
COL5798,Colombia,2021,9.3023,-75.3955
COL5791,Colombia,2021,8.5673,-74.5553
BRA39717,Brazil,2021,-7.115,-34.8631
BRA39710,Brazil,2021,-15.5961,-56.0967
BRA39713,Brazil,2021,-23.5917,-48.0531
BRA39714,Brazil,2021,-23.9792,-48.878
BRA39726,Brazil,2021,-21.7907,-46.5656
BRA39738,Brazil,2021,-22.5512,-47.9072
BRA39739,Brazil,2021,-23.5017,-47.4581
BRA39727,Brazil,2021,-24.0058,-46.4028
BRA39704,Brazil,2021,-22.9056,-47.0608
BRA39728,Brazil,2021,-22.1256,-51.3889
BRA39723,Brazil,2021,-5.795,-35.2094
ARG7033,Argentina,2021,-36.6205,-64.2899
ARG7027,Argentina,2021,-32.9528,-60.6473
ARG7028,Argentina,2021,-32.9528,-60.6473
CHI6899,Chile,2021,-36.7674,-73.1763
PER2743,Peru,2021,-6.7714,-79.8409
PER2765,Peru,2021,-18.0147,-70.2536
CHI6901,Chile,2021,-33.5947,-71.6075
BRA39705,Brazil,2021,-20.4428,-54.6464
BRA39709,Brazil,2021,-4.1282,-44.136
BRA39701,Brazil,2021,-25.5891,-49.3997
BRA39721,Brazil,2021,-3.1019,-60.025
COL5792,Colombia,2021,7.1163,-73.1326
MEX43254,Mexico,2021,18.5659,-101.9759
MEX43257,Mexico,2021,17.9623,-102.198
MEX43259,Mexico,2021,19.9838,-101.7598
MEX43260,Mexico,2021,19.4533,-101.7317
MEX43358,Mexico,2021,29.0749,-110.959
MEX43283,Mexico,2021,29.0749,-110.959
MEX43235,Mexico,2021,16.0914,-93.7518
MEX43237,Mexico,2021,25.4217,-100.9997
MEX43238,Mexico,2021,25.5418,-103.4531
PER2741,Peru,2021,-15.5677,-70.1025
PER2739,Peru,2021,-16.3989,-71.535
PER2745,Peru,2021,-8.0338,-79.0632
BRA39706,Brazil,2021,-20.4428,-54.6464
BRA39711,Brazil,2021,-15.5961,-56.0967
MEX43239,Mexico,2021,19.3502,-99.1621
MEX43240,Mexico,2021,19.4313,-99.1531
MEX43242,Mexico,2021,19.4313,-99.1531
MEX43243,Mexico,2021,19.4193,-99.1137
PER2752,Peru,2021,-16.3989,-71.535
PER2755,Peru,2021,-16.3989,-71.535
PER2756,Peru,2021,-16.3989,-71.535
PER2771,Peru,2021,-16.3989,-71.535
PER2761,Peru,2021,-13.5226,-71.9673
CHI6900,Chile,2021,-37.0899,-73.1577
BRA39729,Brazil,2021,-8.0539,-34.8811
MEX43232,Mexico,2021,18.6378,-91.8365
ARG7029,Argentina,2021,-28.932,-65.0962
PER2751,Peru,2021,-15.4944,-70.1208
MEX43274,Mexico,2021,17.0641,-96.6947
PER2746,Peru,2021,-12.0667,-75.2167
PER2749,Peru,2021,-12.0651,-75.2049
PER2762,Peru,2021,-12.015,-75.2802
MEX43245,Mexico,2021,17.06,-96.7255
MEX43325,Mexico,2021,19.4313,-99.1531
ARG7026,Argentina,2021,-34.6141,-58.4579
MEX43276,Mexico,2021,19.044,-98.1975
MEX43234,Mexico,2021,16.7861,-92.3349
MEX43270,Mexico,2021,21.5074,-104.8938
MEX43182,Mexico,2021,17.9878,-92.9194
MEX43286,Mexico,2021,17.9878,-92.9194
MEX43262,Mexico,2021,19.4234,-102.007
MEX43183,Mexico,2021,24.024,-104.6702
MEX43289,Mexico,2021,19.5271,-96.9226
MEX43267,Mexico,2021,19.8603,-100.8276
MEX43261,Mexico,2021,19.3346,-101.9179
PER2768,Peru,2021,-9.3048,-77.6144
BRA39725,Brazil,2021,-9.3892,-40.5027
MEX43253,Mexico,2021,19.4788,-99.2332
MEX43255,Mexico,2021,20.1626,-102.1946
PER2753,Peru,2021,-12.0103,-76.87
BRA39708,Brazil,2021,-8.2833,-35.9761
COL5793,Colombia,2021,10.3917,-75.4824
MEX43264,Mexico,2021,20.2718,-102.4753
MEX43268,Mexico,2021,19.4372,-100.3575
MEX43271,Mexico,2021,25.6647,-100.311
MEX43288,Mexico,2021,18.1379,-94.453
MEX43256,Mexico,2021,19.1528,-101.9537
MEX43279,Mexico,2021,24.8088,-107.394
COL5813,Colombia,2021,1.8071,-78.7639
ARG7044,Argentina,2021,-29.2792,-65.0634
BRA39759,Brazil,2021,-30.0331,-51.23
PER2778,Peru,2021,-15.6417,-70.3499
PER2773,Peru,2021,-16.3989,-71.535
PER2772,Peru,2021,-13.4706,-72.1483
PER2777,Peru,2021,-13.5226,-71.9673
PER2779,Peru,2021,-13.6112,-71.7314
PER2786,Peru,2021,-13.4211,-71.8504
PER2787,Peru,2021,-12.8633,-72.6931
PER2790,Peru,2021,-14.4456,-72.0842
PER2792,Peru,2021,-14.2694,-71.2261
PER2795,Peru,2021,-13.6861,-71.6228
PER2794,Peru,2021,-10.0775,-76.2128
PER2789,Peru,2021,-11.1215,-75.352
PER2785,Peru,2021,-14.0833,-70.4333
PER2788,Peru,2021,-14.5837,-70.3176
PER2793,Peru,2021,-18.0147,-70.2536
PER2774,Peru,2021,-14.7864,-70.3543
BRA39755,Brazil,2021,0.0389,-51.0664
COL5808,Colombia,2021,1.8555,-78.3711
COL5805,Colombia,2021,2.5071,-78.453
COL5806,Colombia,2021,2.3161,-78.3118
COL5811,Colombia,2021,1.0787,-77.3046
COL5801,Colombia,2021,2.4776,-78.1098
COL5800,Colombia,2021,9.5869,-74.8275
COL5799,Colombia,2021,1.6704,-78.1399
COL5809,Colombia,2021,2.0408,-78.6582
BRA39748,Brazil,2021,-22.8872,-42.0262
BRA39749,Brazil,2021,-15.5961,-56.0967
BRA39757,Brazil,2021,-5.795,-35.2094
ARG7045,Argentina,2021,-32.9528,-60.6473
MEX43308,Mexico,2021,17.4036,-99.4671
MEX43338,Mexico,2021,22.2161,-97.8584
MEX43292,Mexico,2021,26.9012,-101.4172
ARG7054,Argentina,2021,-34.6129,-68.3348
BRA39791,Brazil,2021,-19.9208,-43.9378
CHI6986,Chile,2021,-18.4746,-70.2979
PER2775,Peru,2021,-13.1588,-74.2232
PER2776,Peru,2021,-9.1208,-78.5279
MEX43130,Mexico,2021,19.4313,-99.1531
MEX43295,Mexico,2021,19.4313,-99.1531
MEX43296,Mexico,2021,19.4313,-99.1531
MEX43297,Mexico,2021,19.4313,-99.1531
MEX43299,Mexico,2021,19.4313,-99.1531
MEX43300,Mexico,2021,19.4313,-99.1531
MEX43301,Mexico,2021,19.4313,-99.1531
MEX43302,Mexico,2021,19.4193,-99.1137
PER2783,Peru,2021,-16.3989,-71.535
PER2796,Peru,2021,-16.3989,-71.535
PER2791,Peru,2021,-13.5226,-71.9673
ARG7038,Argentina,2021,-31.4797,-64.5779
CHI6906,Chile,2021,-36.8306,-73.1164
CHI6904,Chile,2021,-33.1001,-71.6629
ARG7042,Argentina,2021,-43.8646,-69.0462
ARG7043,Argentina,2021,-43.2993,-65.0935
ARG7039,Argentina,2021,-34.9206,-57.9529
ARG7049,Argentina,2021,-24.1894,-65.2945
MEX43344,Mexico,2021,20.9672,-89.6244
MEX43373,Mexico,2021,18.5001,-88.2948
CHI6905,Chile,2021,-40.574,-73.1335
ARG7036,Argentina,2021,-34.9206,-57.9529
ARG7040,Argentina,2021,-34.9206,-57.9529
ARG7041,Argentina,2021,-34.9206,-57.9529
ARG7047,Argentina,2021,-26.8198,-65.2169
ARG7048,Argentina,2021,-26.8198,-65.2169
CHI6909,Chile,2021,-39.8142,-73.2459
MEX43315,Mexico,2021,19.2935,-99.6573
MEX43317,Mexico,2021,19.2935,-99.6573
ARG7046,Argentina,2021,-28.932,-65.0962
PER2782,Peru,2021,-15.4944,-70.1208
PER2780,Peru,2021,-12.0651,-75.2049
MEX43273,Mexico,2021,17.06,-96.7255
MEX43316,Mexico,2021,19.2935,-99.6573
CHI6907,Chile,2021,-38.7397,-72.5984
PER2781,Peru,2021,-3.7491,-73.2538
ARG7035,Argentina,2021,-34.6141,-58.4579
ARG7034,Argentina,2021,-34.6141,-58.4579
BRA39764,Brazil,2021,-7.9477,-36.2063
MEX43345,Mexico,2021,22.7761,-102.5718
MEX43334,Mexico,2021,17.9878,-92.9194
BRA39742,Brazil,2021,-10.9111,-37.0717
BRA39743,Brazil,2021,-10.9111,-37.0717
BRA39765,Brazil,2021,-29.6842,-53.8069
MEX43343,Mexico,2021,19.5271,-96.9226
