event_id_cnty,year,latitude,longitude,country
MEX71641,2023,22.1833,-97.8361,Mexico
MEX71650,2023,19.7034,-101.192,Mexico
MEX71655,2023,24.9941,-107.7282,Mexico
MEX71656,2023,22.2161,-97.8584,Mexico
MEX71661,2023,25.4217,-100.9997,Mexico
MEX71662,2023,19.4444,-96.4083,Mexico
MEX71664,2023,20.6728,-101.3481,Mexico
ARG12406,2023,-36.2315,-61.1151,Argentina
ARG12416,2023,-34.5659,-59.1143,Argentina
ARG12417,2023,-36.894,-60.3206,Argentina
ARG12428,2023,-45.8644,-67.4997,Argentina
ARG12451,2023,-26.1813,-58.1881,Argentina
ARG12461,2023,-36.6205,-64.2899,Argentina
ARG12466,2023,-41.1335,-71.3103,Argentina
ARG12468,2023,-38.9276,-67.9925,Argentina
ARG12472,2023,-31.5347,-68.5303,Argentina
ARG12475,2023,-33.1108,-66.0632,Argentina
ARG12476,2023,-33.6753,-65.454,Argentina
ARG12478,2023,-51.6268,-69.2262,Argentina
ARG12484,2023,-27.7984,-64.2728,Argentina
BRA68336,2023,-15.7797,-47.9297,Brazil
BRA68343,2023,-8.7619,-63.9039,Brazil
BRA68345,2023,-19.9208,-43.9378,Brazil
BRA68366,2023,-3.1019,-60.025,Brazil
BRA68370,2023,-15.7797,-47.9297,Brazil
BRA68376,2023,-30.0331,-51.23,Brazil
BRA68395,2023,-7.115,-34.8631,Brazil
BRA68411,2023,-3.2033,-52.2064,Brazil
BRA68444,2023,-25.4278,-49.2731,Brazil
BRA68445,2023,-27.5967,-48.5492,Brazil
BRA68447,2023,-16.6786,-49.2539,Brazil
BRA68451,2023,-21.7633,-43.3501,Brazil
BRA68456,2023,-23.9608,-46.3336,Brazil
BRA68457,2023,-20.3194,-40.3378,Brazil
BRA68458,2023,-22.9064,-43.1822,Brazil
BRA68461,2023,-23.5506,-46.6334,Brazil
BRA68463,2023,-8.0539,-34.8811,Brazil
BRA68531,2023,-10.1675,-48.3277,Brazil
BRA68538,2023,-23.5735,-46.7048,Brazil
CHI9919,2023,-23.6524,-70.3954,Chile
CHI9921,2023,-22.9111,-68.2011,Chile
CHI9933,2023,-18.4746,-70.2979,Chile
CHI9944,2023,-29.9045,-71.2489,Chile
CHI9952,2023,-51.7308,-72.4952,Chile
CHI9957,2023,-33.4311,-70.6045,Chile
CHI9961,2023,-36.6066,-72.1034,Chile
CHI9964,2023,-20.2133,-70.1503,Chile
CHI9965,2023,-33.3701,-71.6635,Chile
CHI9966,2023,-33.6135,-71.6145,Chile
CHI9968,2023,-33.0246,-71.5518,Chile
COL19488,2023,6.2496,-75.5774,Colombia
COL19509,2023,10.9799,-74.8013,Colombia
COL19537,2023,5.0577,-75.4911,Colombia
COL19560,2023,7.9738,-75.4168,Colombia
COL19566,2023,7.8888,-75.6718,Colombia
COL19572,2023,7.7872,-75.5331,Colombia
COL19583,2023,11.2294,-74.1909,Colombia
COL19585,2023,11.2294,-74.1909,Colombia
COL19602,2023,4.8057,-75.7171,Colombia
COL19606,2023,4.4396,-75.1937,Colombia
PER7812,2023,-9.1208,-78.5279,Peru
PER7813,2023,-9.1208,-78.5279,Peru
PER7816,2023,-16.3989,-71.535,Peru
PER7820,2023,-14.2694,-71.2261,Peru
PER7823,2023,-13.5226,-71.9673,Peru
PER7825,2023,-14.793,-71.4128,Peru
PER7826,2023,-12.7826,-74.9727,Peru
PER7827,2023,-12.7826,-74.9727,Peru
PER7831,2023,-8.116,-79.03,Peru
PER7833,2023,-6.7714,-79.8409,Peru
PER7835,2023,-11.9518,-77.0303,Peru
PER7836,2023,-12.0768,-77.0442,Peru
PER7837,2023,-12.0733,-77.017,Peru
PER7845,2023,-12.1204,-77.0299,Peru
PER7849,2023,-12.1539,-76.9724,Peru
PER7856,2023,-14.0833,-70.4333,Peru
PER7868,2023,-15.8422,-70.0199,Peru
PER7875,2023,-14.2333,-69.4333,Peru
PER7876,2023,-16.2457,-69.0931,Peru
COL19514,2023,4.6502,-74.1074,Colombia
COL19517,2023,4.6502,-74.1074,Colombia
COL19524,2023,4.6502,-74.1074,Colombia
MEX71510,2023,24.1487,-110.307,Mexico
MEX71596,2023,28.6368,-106.0763,Mexico
MEX71615,2023,19.7034,-101.192,Mexico
MEX71635,2023,29.0749,-110.959,Mexico
COL19483,2023,6.167,-75.583,Colombia
COL19489,2023,6.2496,-75.5774,Colombia
COL19490,2023,6.2496,-75.5774,Colombia
COL19491,2023,6.2496,-75.5774,Colombia
MEX71578,2023,19.8448,-90.5396,Mexico
MEX71580,2023,18.6378,-91.8365,Mexico
MEX71646,2023,19.4313,-99.1531,Mexico
ARG12407,2023,-37.9975,-57.5483,Argentina
ARG12421,2023,-28.4744,-65.7793,Argentina
ARG12425,2023,-42.7672,-65.0363,Argentina
ARG12430,2023,-43.2527,-65.3062,Argentina
ARG12441,2023,-31.4355,-64.2009,Argentina
ARG12443,2023,-32.4104,-63.2431,Argentina
ARG12446,2023,-33.1238,-64.349,Argentina
ARG12447,2023,-31.4298,-62.0848,Argentina
ARG12448,2023,-31.6529,-64.4282,Argentina
ARG12449,2023,-32.1767,-64.1131,Argentina
ARG12450,2023,-27.479,-58.816,Argentina
ARG12452,2023,-24.1894,-65.2945,Argentina
ARG12453,2023,-24.3763,-65.1181,Argentina
ARG12454,2023,-23.2041,-65.3488,Argentina
ARG12455,2023,-23.7406,-64.5941,Argentina
ARG12457,2023,-24.2317,-64.8664,Argentina
ARG12458,2023,-23.5771,-65.3935,Argentina
ARG12459,2023,-22.1045,-65.5969,Argentina
ARG12463,2023,-32.8983,-68.8431,Argentina
ARG12464,2023,-40.8133,-62.9973,Argentina
ARG12477,2023,-33.2964,-66.3279,Argentina
ARG12482,2023,-32.9528,-60.6473,Argentina
ARG12485,2023,-53.7865,-67.7105,Argentina
ARG12486,2023,-54.8062,-68.3102,Argentina
CHI9938,2023,-37.4697,-72.3537,Chile
CHI9940,2023,-36.827,-73.0498,Chile
CHI9946,2023,-40.574,-73.1335,Chile
CHI9956,2023,-33.4311,-70.6045,Chile
CHI9967,2023,-33.036,-71.6296,Chile
ARG12411,2023,-34.9206,-57.9529,Argentina
ARG12415,2023,-34.7577,-58.4036,Argentina
ARG12487,2023,-26.8198,-65.2169,Argentina
ARG12489,2023,-27.3463,-65.5928,Argentina
ARG12492,2023,-26.5936,-65.9201,Argentina
ARG12456,2023,-23.8093,-64.7922,Argentina
COL19469,2023,6.7197,-75.9075,Colombia
BRA68333,2023,-30.0331,-51.23,Brazil
CHI9950,2023,-39.8142,-73.2459,Chile
CHI9920,2023,-22.4567,-68.9237,Chile
CHI9962,2023,-34.1708,-70.7444,Chile
CHI9963,2023,-20.2133,-70.1503,Chile
MEX71606,2023,19.2935,-99.6573,Mexico
CHI9926,2023,-38.1306,-72.3216,Chile
PER7872,2023,-15.4944,-70.1208,Peru
MEX71610,2023,17.06,-96.7255,Mexico
MEX71474,2023,17.5516,-99.5011,Mexico
MEX71566,2023,17.5516,-99.5011,Mexico
MEX71644,2023,17.5516,-99.5011,Mexico
CHI9923,2023,-38.7397,-72.5984,Chile
MEX71588,2023,20.5215,-100.814,Mexico
MEX71619,2023,20.5934,-100.39,Mexico
ARG12437,2023,-34.6141,-58.4579,Argentina
ARG12438,2023,-34.6141,-58.4579,Argentina
ARG12439,2023,-34.6141,-58.4579,Argentina
MEX71626,2023,19.044,-98.1975,Mexico
MEX71640,2023,22.7761,-102.5718,Mexico
MEX71506,2023,19.2883,-99.1671,Mexico
MEX71609,2023,21.5074,-104.8938,Mexico
MEX71620,2023,18.9218,-99.2349,Mexico
COL19557,2023,8.048,-75.3337,Colombia
PER7846,2023,-11.8649,-77.0732,Peru
MEX71649,2023,17.9878,-92.9194,Mexico
MEX71601,2023,19.657,-99.2093,Mexico
BRA68416,2023,-10.9111,-37.0717,Brazil
PER7854,2023,-5.1945,-80.6328,Peru
MEX71595,2023,20.0592,-99.2211,Mexico
MEX71581,2023,16.737,-92.6376,Mexico
MEX71592,2023,21.0187,-101.859,Mexico
CHI9954,2023,-35.4264,-71.6554,Chile
MEX71598,2023,24.024,-104.6702,Mexico
MEX71642,2023,19.5271,-96.9226,Mexico
CHI9935,2023,-27.3668,-70.3314,Chile
CHI9953,2023,-35.8467,-71.5931,Chile
MEX71624,2023,22.1517,-100.977,Mexico
COL19467,2023,6.3341,-75.5547,Colombia
COL19591,2023,1.2121,-77.2786,Colombia
MEX71653,2023,18.6022,-98.4654,Mexico
ARG12444,2023,-31.4189,-64.498,Argentina
PER7809,2023,-9.5278,-77.5278,Peru
MEX71645,2023,27.4863,-99.5085,Mexico
MEX71629,2023,23.2003,-106.4222,Mexico
MEX71603,2023,19.5991,-99.0492,Mexico
MEX71616,2023,20.1747,-98.0513,Mexico
MEX71605,2023,16.8619,-99.8866,Mexico
MEX71617,2023,19.2829,-98.4355,Mexico
COL19543,2023,2.4825,-76.5741,Colombia
MEX71632,2023,19.1054,-96.1067,Mexico
MEX71634,2023,19.1799,-96.1356,Mexico
MEX71597,2023,19.2429,-103.7281,Mexico
CHI9945,2023,-41.4693,-72.9424,Chile
COL19530,2023,10.3917,-75.4824,Colombia
MEX71627,2023,25.7834,-108.9943,Mexico
BRA68430,2023,-8.2839,-35.0294,Brazil
MEX71591,2023,20.4318,-101.725,Mexico
COL19614,2023,3.4376,-76.519,Colombia
MEX71633,2023,18.8944,-96.9353,Mexico
MEX71636,2023,18.851,-97.0989,Mexico
MEX71638,2023,20.5341,-97.4436,Mexico
ARG12471,2023,-31.5347,-68.5303,Argentina
MEX71631,2023,19.3166,-98.2376,Mexico
MEX71622,2023,25.6647,-100.311,Mexico
MEX71651,2023,18.1379,-94.453,Mexico
MEX71498,2023,21.122,-101.6832,Mexico
MEX71628,2023,24.8088,-107.394,Mexico
MEX71652,2023,21.122,-101.6832,Mexico
MEX71654,2023,22.8317,-105.7789,Mexico
CHI15525,2023,-29.9533,-71.3395,Chile
CHI15528,2023,-27.3668,-70.3314,Chile
CHI15530,2023,-23.0987,-70.446,Chile
MEX71503,2023,32.5325,-117.019,Mexico
MEX71512,2023,22.6494,-102.9899,Mexico
MEX71516,2023,19.3574,-99.2998,Mexico
MEX71525,2023,19.4313,-99.1531,Mexico
MEX71526,2023,18.4622,-97.392,Mexico
MEX71658,2023,25.4217,-100.9997,Mexico
MEX71707,2023,19.4162,-99.5586,Mexico
ARG12474,2023,-31.9823,-68.4274,Argentina
BRA68398,2023,-7.115,-34.8631,Brazil
BRA68535,2023,-22.8569,-43.3008,Brazil
CHI9958,2023,-33.4419,-70.679,Chile
CHI9960,2023,-33.4569,-70.6483,Chile
COL19472,2023,7.5783,-75.3524,Colombia
COL19478,2023,7.9774,-75.1983,Colombia
COL19492,2023,6.2496,-75.5774,Colombia
COL19510,2023,10.9799,-74.8013,Colombia
COL19511,2023,10.3792,-74.8832,Colombia
COL19617,2023,3.5323,-76.2986,Colombia
PER7817,2023,-16.3989,-71.535,Peru
PER7841,2023,-12.0462,-77.0451,Peru
PER7853,2023,-10.6835,-76.2561,Peru
PER7859,2023,-16.2133,-69.4592,Peru
PER7862,2023,-15.3645,-70.3667,Peru
PER7869,2023,-15.8422,-70.0199,Peru
MEX72035,2023,20.0544,-96.8644,Mexico
BRA68787,2023,-9.7676,-35.8511,Brazil
COL19516,2023,4.6502,-74.1074,Colombia
COL19521,2023,4.6502,-74.1074,Colombia
COL19525,2023,4.6502,-74.1074,Colombia
ARG12412,2023,-34.9206,-57.9529,Argentina
BRA68488,2023,-22.8569,-43.3008,Brazil
MEX71657,2023,19.8448,-90.5396,Mexico
ARG12419,2023,-34.7213,-58.2551,Argentina
CHI9939,2023,-37.4697,-72.3537,Chile
CHI9947,2023,-40.574,-73.1335,Chile
ARG12414,2023,-34.9206,-57.9529,Argentina
COL19470,2023,6.7197,-75.9075,Colombia
ARG12409,2023,-34.6774,-58.5607,Argentina
COL19578,2023,11.1331,-72.9261,Colombia
PER7873,2023,-15.4944,-70.1208,Peru
MEX71499,2023,17.5516,-99.5011,Mexico
MEX71647,2023,17.5516,-99.5011,Mexico
MEX71643,2023,20.0024,-97.7139,Mexico
MEX71500,2023,18.9218,-99.2349,Mexico
MEX71708,2023,18.9218,-99.2349,Mexico
PER7847,2023,-11.8649,-77.0732,Peru
MEX71709,2023,18.8935,-98.7301,Mexico
COL19497,2023,6.1472,-75.3768,Colombia
ARG12445,2023,-31.4189,-64.498,Argentina
MEX71998,2023,23.2003,-106.4222,Mexico
PER7834,2023,-12.0103,-76.87,Peru
COL19615,2023,3.4376,-76.519,Colombia
MEX71568,2023,18.8349,-97.1534,Mexico
MEX71501,2023,24.8088,-107.394,Mexico
CHI15529,2023,-29.9533,-71.3395,Chile
MEX71478,2023,20.6764,-103.3422,Mexico
MEX71567,2023,24.1487,-110.307,Mexico
MEX71660,2023,21.0161,-101.2536,Mexico
MEX71710,2023,19.372,-99.1579,Mexico
MEX71711,2023,20.6728,-101.3481,Mexico
ARG12442,2023,-31.4355,-64.2009,Argentina
ARG12462,2023,-36.6205,-64.2899,Argentina
ARG12473,2023,-31.5347,-68.5303,Argentina
ARG12483,2023,-32.9528,-60.6473,Argentina
BRA68348,2023,-1.444,-48.4728,Brazil
BRA68349,2023,-19.9208,-43.9378,Brazil
BRA68350,2023,-19.9668,-44.2009,Brazil
BRA68353,2023,-19.9317,-44.0536,Brazil
BRA68354,2023,-3.7172,-38.5431,Brazil
BRA68357,2023,-7.115,-34.8631,Brazil
BRA68363,2023,-22.1256,-51.3889,Brazil
BRA68364,2023,-22.9064,-43.1822,Brazil
BRA68373,2023,-21.7633,-43.3501,Brazil
BRA68396,2023,-24.5269,-48.108,Brazil
BRA68536,2023,-23.895,-46.4253,Brazil
BRA68592,2023,-23.4739,-46.6731,Brazil
CHI9942,2023,-36.7891,-73.1017,Chile
COL19481,2023,7.0003,-76.263,Colombia
COL19501,2023,7.5801,-75.4014,Colombia
COL19526,2023,10.6088,-75.4472,Colombia
COL19535,2023,10.2171,-75.4395,Colombia
COL19558,2023,8.048,-75.3337,Colombia
PER7821,2023,-14.2694,-71.2261,Peru
PER7842,2023,-12.0462,-77.0451,Peru
PER7863,2023,-16.1078,-70.1313,Peru
PER7870,2023,-15.8422,-70.0199,Peru
ARG12499,2023,-36.894,-60.3206,Argentina
ARG12500,2023,-32.8983,-68.8431,Argentina
COL19479,2023,7.9774,-75.1983,Colombia
COL19474,2023,7.7333,-75.2508,Colombia
ARG12405,2023,-34.873,-57.8834,Argentina
CHI9934,2023,-18.4746,-70.2979,Chile
ARG12413,2023,-34.9206,-57.9529,Argentina
ARG12488,2023,-26.8198,-65.2169,Argentina
COL19471,2023,6.7197,-75.9075,Colombia
ARG12498,2023,-34.6774,-58.5607,Argentina
MEX71715,2023,20.1875,-99.2481,Mexico
PER7874,2023,-15.4944,-70.1208,Peru
MEX71659,2023,20.5215,-100.814,Mexico
MEX71846,2023,24.024,-104.6702,Mexico
MEX71992,2023,22.1517,-100.977,Mexico
MEX71717,2023,19.6293,-99.1044,Mexico
BRA68537,2023,-9.3892,-40.5027,Brazil
BRA68597,2023,-9.3892,-40.5027,Brazil
MEX72029,2023,19.1799,-96.1356,Mexico
PER7848,2023,-11.97,-77.001,Peru
BRA68352,2023,-8.2833,-35.9761,Brazil
MEX71840,2023,21.122,-101.6832,Mexico
CHI15535,2023,-29.9533,-71.3395,Chile
ARG12502,2023,-36.6205,-64.2899,Argentina
BRA68601,2023,-1.444,-48.4728,Brazil
BRA68607,2023,-23.1794,-45.8869,Brazil
BRA68788,2023,-23.8035,-45.4086,Brazil
CHI9979,2023,-36.827,-73.0498,Chile
CHI9980,2023,-33.4569,-70.6483,Chile
COL19678,2023,10.6088,-75.4472,Colombia
COL19679,2023,10.2171,-75.4395,Colombia
COL19740,2023,7.9774,-75.1983,Colombia
PER7878,2023,-12.0462,-77.0451,Peru
PER7914,2023,-17.1983,-70.9357,Peru
COL19742,2023,7.5801,-75.4014,Colombia
COL19737,2023,7.5783,-75.3524,Colombia
COL19738,2023,7.8528,-75.2097,Colombia
COL19739,2023,7.9774,-75.1983,Colombia
COL19743,2023,7.1653,-75.4392,Colombia
MEX71975,2023,16.8667,-96.7856,Mexico
MEX71974,2023,17.06,-96.7255,Mexico
ARG12501,2023,-34.6141,-58.4579,Argentina
COL19744,2023,8.0076,-75.2462,Colombia
COL19741,2023,7.5975,-74.7991,Colombia
MEX71847,2023,24.024,-104.6702,Mexico
BRA68624,2023,-12.8944,-38.3272,Brazil
MEX71793,2023,21.8798,-102.296,Mexico
MEX71800,2023,28.6368,-106.0763,Mexico
MEX71817,2023,19.4313,-99.1531,Mexico
MEX71895,2023,18.3445,-99.5384,Mexico
MEX71905,2023,20.6764,-103.3422,Mexico
MEX71907,2023,20.6764,-103.3422,Mexico
MEX71912,2023,20.7206,-103.3883,Mexico
MEX71940,2023,19.7034,-101.192,Mexico
MEX71987,2023,18.4622,-97.392,Mexico
MEX72009,2023,29.0749,-110.959,Mexico
MEX72010,2023,27.4863,-99.5085,Mexico
ARG12503,2023,-37.1502,-64.012,Argentina
ARG12504,2023,-31.5347,-68.5303,Argentina
ARG12505,2023,-31.5347,-68.5303,Argentina
BRA68796,2023,-23.5506,-46.6334,Brazil
BRA68800,2023,-23.6613,-46.701,Brazil
COL19680,2023,7.5783,-75.3524,Colombia
COL19682,2023,10.6088,-75.4472,Colombia
COL19683,2023,10.2171,-75.4395,Colombia
COL19745,2023,7.9774,-75.1983,Colombia
COL19746,2023,7.5801,-75.4014,Colombia
MEX71792,2023,16.754,-93.1152,Mexico
MEX71801,2023,19.4313,-99.1531,Mexico
MEX71988,2023,18.5001,-88.2948,Mexico
MEX72011,2023,27.4863,-99.5085,Mexico
MEX72013,2023,22.2161,-97.8584,Mexico
MEX71748,2023,17.06,-96.7255,Mexico
MEX71964,2023,17.06,-96.7255,Mexico
MEX72025,2023,20.485,-97.4635,Mexico
MEX71876,2023,17.5516,-99.5011,Mexico
MEX71981,2023,20.5934,-100.39,Mexico
MEX71971,2023,19.044,-98.1975,Mexico
MEX71954,2023,18.8128,-98.9553,Mexico
MEX71944,2023,18.9218,-99.2349,Mexico
COL19681,2023,7.5975,-74.7991,Colombia
MEX71875,2023,17.2127,-100.4331,Mexico
MEX72041,2023,19.5271,-96.9226,Mexico
MEX71995,2023,22.1517,-100.977,Mexico
MEX71931,2023,20.0458,-98.7212,Mexico
MEX71845,2023,16.8619,-99.8866,Mexico
MEX72018,2023,19.1054,-96.1067,Mexico
MEX72033,2023,19.1799,-96.1356,Mexico
MEX71796,2023,14.9111,-92.2643,Mexico
COL19730,2023,7.4886,-74.8671,Colombia
MEX72026,2023,18.8145,-96.7223,Mexico
MEX72036,2023,20.5341,-97.4436,Mexico
MEX72019,2023,18.1379,-94.453,Mexico
MEX72020,2023,18.1379,-94.453,Mexico
MEX71899,2023,20.1224,-98.737,Mexico
CHI15531,2023,-35.4264,-71.6554,Chile
MEX71799,2023,19.3502,-99.1621,Mexico
MEX71815,2023,19.3502,-99.1621,Mexico
MEX71821,2023,19.4313,-99.1531,Mexico
MEX71824,2023,25.4217,-100.9997,Mexico
MEX71825,2023,19.4313,-99.1531,Mexico
MEX71826,2023,19.4313,-99.1531,Mexico
MEX71889,2023,17.483,-99.4164,Mexico
MEX71927,2023,19.4169,-98.9453,Mexico
MEX71930,2023,19.5134,-98.8815,Mexico
MEX72012,2023,22.3916,-97.9367,Mexico
MEX72016,2023,23.7311,-99.1513,Mexico
MEX72028,2023,19.0592,-96.1582,Mexico
ARG12507,2023,-34.7577,-58.4036,Argentina
ARG12508,2023,-36.894,-60.3206,Argentina
ARG12512,2023,-31.4355,-64.2009,Argentina
ARG12514,2023,-31.9527,-68.6543,Argentina
ARG12515,2023,-30.6345,-67.468,Argentina
BRA68598,2023,-8.0539,-34.8811,Brazil
BRA68615,2023,-22.5837,-47.4126,Brazil
BRA68668,2023,-1.444,-48.4728,Brazil
BRA68676,2023,-5.5264,-47.4917,Brazil
BRA68699,2023,2.8197,-60.6733,Brazil
BRA68704,2023,-23.5735,-46.7048,Brazil
BRA68801,2023,-19.9208,-43.9378,Brazil
CHI9981,2023,-36.8306,-73.1164,Chile
CHI9984,2023,-32.9958,-71.1914,Chile
CHI9985,2023,-33.1137,-71.5637,Chile
COL19684,2023,6.2496,-75.5774,Colombia
COL19688,2023,10.6088,-75.4472,Colombia
COL19690,2023,10.2171,-75.4395,Colombia
COL19691,2023,4.8057,-75.7171,Colombia
PER7879,2023,-13.6339,-72.8814,Peru
PER7880,2023,-16.3989,-71.535,Peru
PER7881,2023,-13.1588,-74.2232,Peru
PER7882,2023,-12.2155,-76.9416,Peru
PER7883,2023,-14.9084,-70.1962,Peru
PER7884,2023,-18.0147,-70.2536,Peru
COL19685,2023,4.6502,-74.1074,Colombia
COL19687,2023,4.6502,-74.1074,Colombia
COL19686,2023,4.6502,-74.1074,Colombia
BRA71344,2023,-22.9147,-43.4879,Brazil
ARG13362,2023,-28.3743,-65.7054,Argentina
PER7915,2023,-16.3989,-71.535,Peru
CHI9983,2023,-33.5314,-70.6241,Chile
ARG12506,2023,-34.9206,-57.9529,Argentina
ARG12516,2023,-26.8198,-65.2169,Argentina
ARG12517,2023,-26.8198,-65.2169,Argentina
ARG12518,2023,-26.8198,-65.2169,Argentina
ARG12519,2023,-26.8198,-65.2169,Argentina
MEX71966,2023,17.06,-96.7255,Mexico
MEX71757,2023,17.5516,-99.5011,Mexico
MEX71869,2023,17.5516,-99.5011,Mexico
ARG12509,2023,-34.6141,-58.4579,Argentina
ARG12510,2023,-34.6141,-58.4579,Argentina
ARG12511,2023,-34.6141,-58.4579,Argentina
MEX71758,2023,19.044,-98.1975,Mexico
MEX71976,2023,19.044,-98.1975,Mexico
MEX71830,2023,19.2883,-99.1671,Mexico
MEX72040,2023,17.881,-94.9601,Mexico
MEX71991,2023,22.1891,-100.9379,Mexico
ARG12513,2023,-31.4189,-64.498,Argentina
MEX71749,2023,16.8619,-99.8866,Mexico
MEX71848,2023,16.8619,-99.8866,Mexico
MEX71862,2023,16.8619,-99.8866,Mexico
MEX71864,2023,16.8619,-99.8866,Mexico
MEX72034,2023,19.1799,-96.1356,Mexico
CHI9982,2023,-41.4693,-72.9424,Chile
COL19689,2023,10.3917,-75.4824,Colombia
COL19692,2023,3.4376,-76.519,Colombia
MEX71759,2023,24.8088,-107.394,Mexico
CHI15532,2023,-45.4037,-72.6846,Chile
CHI15534,2023,-22.0855,-70.193,Chile
MEX71790,2023,16.5415,-92.4726,Mexico
MEX71795,2023,28.6368,-106.0763,Mexico
MEX71798,2023,19.372,-99.1579,Mexico
MEX71807,2023,19.4313,-99.1531,Mexico
MEX71808,2023,19.4313,-99.1531,Mexico
MEX71810,2023,19.4313,-99.1531,Mexico
MEX71813,2023,19.4313,-99.1531,Mexico
MEX71820,2023,19.3959,-99.0976,Mexico
MEX71900,2023,20.6764,-103.3422,Mexico
MEX71904,2023,20.6764,-103.3422,Mexico
MEX71916,2023,19.4169,-98.9453,Mexico
MEX71938,2023,19.2355,-101.4573,Mexico
MEX72007,2023,29.0749,-110.959,Mexico
MEX72043,2023,20.9672,-89.6244,Mexico
ARG12520,2023,-34.6609,-58.3672,Argentina
ARG12521,2023,-34.6807,-58.3464,Argentina
ARG12522,2023,-34.7905,-58.156,Argentina
ARG12523,2023,-34.7447,-58.393,Argentina
ARG12524,2023,-34.7577,-58.4036,Argentina
ARG12530,2023,-26.1813,-58.1881,Argentina
ARG12531,2023,-31.5347,-68.5303,Argentina
ARG12532,2023,-32.9528,-60.6473,Argentina
ARG12561,2023,-34.6523,-58.347,Argentina
ARG12563,2023,-34.7966,-58.4302,Argentina
BRA68599,2023,-9.9747,-67.81,Brazil
BRA68600,2023,-8.0539,-34.8811,Brazil
BRA68681,2023,-19.9208,-43.9378,Brazil
BRA68683,2023,-23.5506,-46.6334,Brazil
BRA68697,2023,-23.6613,-46.701,Brazil
BRA68698,2023,-23.5506,-46.6334,Brazil
BRA68706,2023,-23.5506,-46.6334,Brazil
BRA68763,2023,-20.8197,-49.3794,Brazil
BRA68819,2023,-23.8317,-46.121,Brazil
BRA68821,2023,-22.2515,-50.6974,Brazil
CHI9986,2023,-22.0855,-70.193,Chile
CHI9987,2023,-18.4746,-70.2979,Chile
CHI9988,2023,-33.4546,-70.6823,Chile
COL19694,2023,10.4717,-75.4972,Colombia
COL19695,2023,10.2171,-75.4395,Colombia
COL19696,2023,5.8745,-72.9827,Colombia
COL19698,2023,7.5065,-72.4835,Colombia
COL19700,2023,7.31,-72.4851,Colombia
PER7886,2023,-12.2155,-76.9416,Peru
PER7887,2023,-5.3293,-76.4497,Peru
PER7888,2023,-14.9084,-70.1962,Peru
PER7889,2023,-15.3645,-70.3667,Peru
PER7890,2023,-15.8422,-70.0199,Peru
BRA68920,2023,-7.3772,-35.6287,Brazil
COL19693,2023,4.6502,-74.1074,Colombia
COL19747,2023,11.2294,-74.1909,Colombia
BRA68593,2023,-23.5735,-46.7048,Brazil
MEX71783,2023,19.8448,-90.5396,Mexico
MEX71786,2023,19.8448,-90.5396,Mexico
ARG12533,2023,-26.8198,-65.2169,Argentina
ARG12534,2023,-26.7342,-65.2593,Argentina
BRA68679,2023,-13.8596,-40.082,Brazil
COL19701,2023,7.065,-73.85,Colombia
ARG12562,2023,-34.6891,-58.5001,Argentina
MEX71968,2023,16.9507,-96.7506,Mexico
PER7891,2023,-15.4944,-70.1208,Peru
MEX71870,2023,17.5516,-99.5011,Mexico
MEX71872,2023,17.5516,-99.5011,Mexico
MEX71829,2023,27.9339,-101.217,Mexico
ARG12525,2023,-34.6141,-58.4579,Argentina
ARG12526,2023,-34.6141,-58.4579,Argentina
ARG12527,2023,-34.6141,-58.4579,Argentina
ARG12528,2023,-34.6141,-58.4579,Argentina
ARG12529,2023,-34.6141,-58.4579,Argentina
ARG12564,2023,-34.6141,-58.4579,Argentina
MEX72027,2023,19.8069,-97.3068,Mexico
COL19699,2023,8.2475,-73.3558,Colombia
MEX72042,2023,19.5271,-96.9226,Mexico
COL21397,2023,6.4494,-71.7586,Colombia
MEX71999,2023,23.2003,-106.4222,Mexico
MEX72001,2023,23.2003,-106.4222,Mexico
COL19697,2023,10.8974,-72.8855,Colombia
MEX71832,2023,19.2429,-103.7281,Mexico
MEX71993,2023,19.2429,-103.7281,Mexico
PER7885,2023,-12.0103,-76.87,Peru
MEX71883,2023,17.5453,-98.5986,Mexico
MEX71955,2023,25.6647,-100.311,Mexico
MEX71841,2023,21.122,-101.6832,Mexico
MEX71782,2023,24.1487,-110.307,Mexico
MEX71791,2023,16.5415,-92.4726,Mexico
MEX71814,2023,19.4313,-99.1531,Mexico
MEX71836,2023,25.5142,-103.5052,Mexico
MEX71837,2023,25.5142,-103.5052,Mexico
MEX71839,2023,20.6728,-101.3481,Mexico
MEX71951,2023,18.683,-99.1182,Mexico
MEX71970,2023,18.9088,-98.4342,Mexico
ARG12538,2023,-45.8644,-67.4997,Argentina
ARG12539,2023,-45.8644,-67.4997,Argentina
ARG12543,2023,-31.4355,-64.2009,Argentina
ARG12544,2023,-31.4355,-64.2009,Argentina
ARG12545,2023,-32.8983,-68.8431,Argentina
ARG12546,2023,-31.5347,-68.5303,Argentina
ARG12547,2023,-31.6518,-68.2829,Argentina
ARG12565,2023,-32.9528,-60.6473,Argentina
BRA68594,2023,-15.7797,-47.9297,Brazil
BRA68595,2023,-25.4278,-49.2731,Brazil
BRA68596,2023,-30.0331,-51.23,Brazil
BRA68742,2023,-22.9064,-43.1822,Brazil
BRA68743,2023,-8.7619,-63.9039,Brazil
BRA68744,2023,-23.6613,-46.701,Brazil
BRA68745,2023,-23.5017,-47.4581,Brazil
BRA68747,2023,-22.9056,-47.0608,Brazil
