event_id_cnty,country,year,latitude,longitude
MEX63090,Mexico,2022,20.1747,-98.0513
MEX63096,Mexico,2022,22.9909,-105.854
MEX63080,Mexico,2022,19.4788,-99.2332
MEX63098,Mexico,2022,17.4375,-95.0284
COL11829,Colombia,2022,10.3917,-75.4824
CHI9165,Chile,2022,-32.8793,-71.2499
MEX63088,Mexico,2022,25.6647,-100.311
MEX63094,Mexico,2022,22.8317,-105.7789
MEX63108,Mexico,2022,19.4313,-99.1531
MEX63133,Mexico,2022,22.2161,-97.8584
MEX63131,Mexico,2022,22.2463,-97.837
MEX63110,Mexico,2022,25.5281,-103.2304
MEX63105,Mexico,2022,24.1487,-110.307
MEX63103,Mexico,2022,32.5325,-117.019
COL11835,Colombia,2022,4.4396,-75.1937
PER4915,Peru,2022,-16.3989,-71.535
PER4917,Peru,2022,-13.5226,-71.9673
PER4916,Peru,2022,-13.1588,-74.2232
PER4921,Peru,2022,-4.6533,-80.2467
PER4924,Peru,2022,-13.9571,-70.4648
PER4914,Peru,2022,-13.6339,-72.8814
PER4922,Peru,2022,-4.9357,-80.3423
PER4927,Peru,2022,-3.5669,-80.4515
PER4913,Peru,2022,-9.1208,-78.5279
BRA55912,Brazil,2022,-9.6658,-35.7353
BRA55917,Brazil,2022,-5.795,-35.2094
BRA55914,Brazil,2022,-12.9711,-38.5108
BRA55916,Brazil,2022,-22.5117,-43.1774
ARG10788,Argentina,2022,-31.4355,-64.2009
BRA55913,Brazil,2022,-3.1019,-60.025
COL11834,Colombia,2022,7.3491,-73.8993
BRA55915,Brazil,2022,-19.9317,-44.0536
CHI9166,Chile,2022,-45.5752,-72.0662
BRA55928,Brazil,2022,-8.0539,-34.8811
CHI9168,Chile,2022,-39.8142,-73.2459
PER4925,Peru,2022,-15.4944,-70.1208
PER4926,Peru,2022,-15.4944,-70.1208
MEX63124,Mexico,2022,16.9889,-96.7132
PER4919,Peru,2022,-12.0651,-75.2049
MEX63116,Mexico,2022,17.5516,-99.5011
PER4920,Peru,2022,-3.7491,-73.2538
ARG10787,Argentina,2022,-34.6141,-58.4579
MEX63128,Mexico,2022,19.044,-98.1975
PER4918,Peru,2022,-14.8277,-74.9371
PER4923,Peru,2022,-4.8816,-80.7032
MEX63115,Mexico,2022,16.9297,-99.8025
COL11832,Colombia,2022,10.7351,-75.0731
MEX63123,Mexico,2022,25.1893,-99.827
MEX63129,Mexico,2022,22.1109,-101.0757
MEX63114,Mexico,2022,16.8619,-99.8866
MEX63134,Mexico,2022,19.1799,-96.1356
CHI9167,Chile,2022,-41.4693,-72.9424
COL11833,Colombia,2022,10.3917,-75.4824
CHI15875,Chile,2022,-34.9391,-71.2006
MEX63140,Mexico,2022,25.5418,-103.4531
MEX63141,Mexico,2022,25.5701,-103.4964
MEX63163,Mexico,2022,26.0924,-98.2781
MEX63139,Mexico,2022,26.9261,-101.4494
PER4928,Peru,2022,-13.6339,-72.8814
PER4944,Peru,2022,-18.0147,-70.2536
ARG10792,Argentina,2022,-34.5659,-59.1143
ARG10801,Argentina,2022,-29.1835,-58.0799
ARG10800,Argentina,2022,-27.479,-58.816
COL11836,Colombia,2022,10.9799,-74.8013
BRA55919,Brazil,2022,-22.9056,-47.0608
ARG10794,Argentina,2022,-27.4541,-58.9808
ARG10806,Argentina,2022,-29.4133,-66.858
ARG10807,Argentina,2022,-32.8983,-68.8431
PER4937,Peru,2022,-4.9357,-80.3423
PER4942,Peru,2022,-13.9571,-70.4648
PER4930,Peru,2022,-12.9011,-74.2757
PER4929,Peru,2022,-13.0284,-74.2153
PER4934,Peru,2022,-4.6533,-80.2467
PER4935,Peru,2022,-4.7377,-80.2819
ARG10799,Argentina,2022,-31.4355,-64.2009
CHI9169,Chile,2022,-33.5947,-71.6075
BRA55918,Brazil,2022,-3.1019,-60.025
MEX63358,Mexico,2022,32.5325,-117.019
MEX63138,Mexico,2022,16.5542,-92.4667
COL11848,Colombia,2022,4.6502,-74.1074
COL11837,Colombia,2022,4.6502,-74.1074
ARG10827,Argentina,2022,-24.7259,-64.1965
ARG10803,Argentina,2022,-26.1813,-58.1881
ARG10795,Argentina,2022,-42.7672,-65.0363
ARG10793,Argentina,2022,-28.4744,-65.7793
ARG10790,Argentina,2022,-34.9206,-57.9529
ARG10816,Argentina,2022,-27.7984,-64.2728
ARG10815,Argentina,2022,-31.6295,-60.701
ARG10809,Argentina,2022,-38.9543,-68.0768
ARG10813,Argentina,2022,-24.7811,-65.4226
ARG10810,Argentina,2022,-40.8133,-62.9973
ARG10802,Argentina,2022,-31.7398,-60.5227
ARG10814,Argentina,2022,-31.5347,-68.5303
ARG10791,Argentina,2022,-34.7577,-58.4036
ARG10811,Argentina,2022,-41.1335,-71.3103
ARG10808,Argentina,2022,-27.3782,-55.9201
ARG10817,Argentina,2022,-26.8198,-65.2169
ARG10812,Argentina,2022,-38.9276,-67.9925
ARG10805,Argentina,2022,-24.1894,-65.2945
PER4933,Peru,2022,-5.2266,-80.6158
PER4943,Peru,2022,-15.4944,-70.1208
MEX63156,Mexico,2022,17.06,-96.7255
MEX63157,Mexico,2022,17.0641,-96.6947
MEX63146,Mexico,2022,17.5516,-99.5011
PER4932,Peru,2022,-3.7491,-73.2538
ARG10796,Argentina,2022,-34.6141,-58.4579
ARG10798,Argentina,2022,-34.6141,-58.4579
ARG10797,Argentina,2022,-34.6141,-58.4579
PER4941,Peru,2022,-4.9039,-80.6853
PER4931,Peru,2022,-14.8277,-74.9371
MEX63145,Mexico,2022,17.7146,-99.3007
PER4938,Peru,2022,-4.8497,-80.7843
PER4939,Peru,2022,-4.8816,-80.7032
PER4940,Peru,2022,-4.8858,-80.8244
PER4936,Peru,2022,-5.1945,-80.6328
ARG10804,Argentina,2022,-25.2882,-57.7229
MEX63144,Mexico,2022,16.8419,-99.7488
MEX63143,Mexico,2022,16.8619,-99.8866
MEX63165,Mexico,2022,19.1799,-96.1356
ARG10789,Argentina,2022,-34.7937,-58.278
BRA55929,Brazil,2022,-12.8944,-38.3272
MEX63173,Mexico,2022,32.5325,-117.019
MEX63189,Mexico,2022,20.6764,-103.3422
MEX63179,Mexico,2022,25.4217,-100.9997
MEX63177,Mexico,2022,19.372,-99.1579
MEX63180,Mexico,2022,25.4217,-100.9997
MEX63176,Mexico,2022,19.372,-99.1579
BRA55921,Brazil,2022,-25.4278,-49.2731
COL11841,Colombia,2022,9.3037,-75.9907
COL11842,Colombia,2022,7.3491,-73.8993
COL11838,Colombia,2022,10.9799,-74.8013
BRA55920,Brazil,2022,-19.9208,-43.9378
BRA55922,Brazil,2022,-22.8569,-43.3008
PER4945,Peru,2022,-13.5226,-71.9673
COL11849,Colombia,2022,6.3152,-73.9499
ARG10855,Argentina,2022,-28.4744,-65.7793
ARG10848,Argentina,2022,-47.748,-65.8934
COL11871,Colombia,2022,6.2496,-75.5774
CHI9172,Chile,2022,-33.0079,-71.2574
ARG10856,Argentina,2022,-46.4445,-67.5223
MEX63202,Mexico,2022,20.9672,-89.6244
ARG10818,Argentina,2022,-34.9206,-57.9529
ARG10822,Argentina,2022,-26.8198,-65.2169
PER4946,Peru,2022,-3.7491,-73.2538
ARG10819,Argentina,2022,-34.6141,-58.4579
ARG10820,Argentina,2022,-34.6141,-58.4579
ARG10821,Argentina,2022,-34.6141,-58.4579
MEX63191,Mexico,2022,19.044,-98.1975
MEX63196,Mexico,2022,17.9878,-92.9194
MEX63359,Mexico,2022,17.8303,-95.8134
MEX63201,Mexico,2022,19.5271,-96.9226
ARG10828,Argentina,2022,-34.5088,-58.7762
COL11839,Colombia,2022,10.3917,-75.4824
COL11840,Colombia,2022,10.3917,-75.4824
MEX63193,Mexico,2022,19.0613,-98.3061
BRA89669,Brazil,2022,-12.8944,-38.3272
MEX63210,Mexico,2022,20.6764,-103.3422
MEX63219,Mexico,2022,22.2161,-97.8584
MEX63212,Mexico,2022,20.7206,-103.3883
MEX63207,Mexico,2022,25.5418,-103.4531
PER4947,Peru,2022,-9.0853,-78.5783
COL11843,Colombia,2022,9.3542,-75.9533
COL11845,Colombia,2022,3.763,-76.3345
BRA55924,Brazil,2022,-22.8569,-43.3008
BRA55923,Brazil,2022,-25.3905,-51.4654
CHI9170,Chile,2022,-33.4872,-70.5978
PER4951,Peru,2022,-18.0147,-70.2536
PER4948,Peru,2022,-6.7011,-79.9061
ARG10825,Argentina,2022,-31.6529,-64.4282
BRA56130,Brazil,2022,-22.8569,-43.3008
CHI9173,Chile,2022,-40.574,-73.1335
PER4959,Peru,2022,-5.3293,-76.4497
MEX63222,Mexico,2022,20.9672,-89.6244
ARG10823,Argentina,2022,-34.9206,-57.9529
ARG10824,Argentina,2022,-34.9206,-57.9529
ARG10857,Argentina,2022,-34.6609,-58.3672
COL11844,Colombia,2022,7.9168,-72.787
PER4950,Peru,2022,-15.4944,-70.1208
MEX63209,Mexico,2022,17.5516,-99.5011
MEX63206,Mexico,2022,19.4073,-99.1908
MEX63486,Mexico,2022,19.6541,-101.9171
PER4949,Peru,2022,-5.1945,-80.6328
MEX63213,Mexico,2022,19.6355,-98.9119
MEX63221,Mexico,2022,18.8944,-96.9353
MEX63360,Mexico,2022,25.6647,-100.311
MEX63361,Mexico,2022,32.5325,-117.019
ARG10858,Argentina,2022,-28.3948,-65.7032
PER4960,Peru,2022,-6.7714,-79.8409
PER4961,Peru,2022,-6.7011,-79.9061
PER4971,Peru,2022,-15.1138,-70.9086
PER4970,Peru,2022,-11.9929,-77.053
ARG10859,Argentina,2022,-32.6269,-62.6881
BRA56116,Brazil,2022,-20.3194,-40.3378
MEX63370,Mexico,2022,20.6281,-87.0755
MEX63362,Mexico,2022,19.8448,-90.5396
COL11875,Colombia,2022,10.1623,-75.2988
MEX63367,Mexico,2022,18.882,-99.1772
MEX63365,Mexico,2022,20.1025,-99.1577
MEX63363,Mexico,2022,24.024,-104.6702
MEX63371,Mexico,2022,23.2003,-106.4222
PER4966,Peru,2022,-3.4816,-80.2459
MEX63366,Mexico,2022,19.4788,-99.2332
MEX63364,Mexico,2022,17.5469,-98.5821
MEX63368,Mexico,2022,25.6647,-100.311
MEX63369,Mexico,2022,25.6647,-100.311
MEX63372,Mexico,2022,18.1379,-94.453
CHI15877,Chile,2022,-34.8662,-71.1598
MEX63373,Mexico,2022,32.5325,-117.019
MEX63378,Mexico,2022,18.8446,-99.6758
MEX63374,Mexico,2022,24.1487,-110.307
MEX63376,Mexico,2022,19.4313,-99.1531
MEX63377,Mexico,2022,25.5418,-103.4531
PER4972,Peru,2022,-6.7714,-79.8409
CHI9174,Chile,2022,-38.4407,-71.8882
COL11880,Colombia,2022,10.9799,-74.8013
CHI9175,Chile,2022,-33.036,-71.6296
BRA56131,Brazil,2022,-30.0331,-51.23
ARG10862,Argentina,2022,-26.8198,-65.2169
ARG10860,Argentina,2022,-24.1894,-65.2945
ARG10861,Argentina,2022,-24.7811,-65.4226
CHI9191,Chile,2022,-33.5947,-71.6075
BRA56149,Brazil,2022,-3.8911,-45.171
MEX63379,Mexico,2022,25.808,-100.3226
MEX63375,Mexico,2022,19.8448,-90.5396
MEX63380,Mexico,2022,19.044,-98.1975
MEX63482,Mexico,2022,19.9797,-97.7266
MEX63381,Mexico,2022,19.1799,-96.1356
COL11882,Colombia,2022,10.3917,-75.4824
CHI15878,Chile,2022,-31.7772,-70.9703
MEX63382,Mexico,2022,32.5325,-117.019
MEX63384,Mexico,2022,16.5415,-92.4726
MEX63383,Mexico,2022,32.5325,-117.019
MEX63385,Mexico,2022,19.4313,-99.1531
MEX63387,Mexico,2022,20.6764,-103.3422
MEX63386,Mexico,2022,19.4313,-99.1531
MEX63389,Mexico,2022,19.6877,-101.9548
COL11851,Colombia,2022,9.3023,-75.3955
CHI9182,Chile,2022,-33.4569,-70.6483
BRA56145,Brazil,2022,-9.6658,-35.7353
PER4957,Peru,2022,-6.7714,-79.8409
BRA56133,Brazil,2022,-3.7172,-38.5431
COL11892,Colombia,2022,6.2496,-75.5774
CHI9192,Chile,2022,-41.7719,-73.1333
COL11862,Colombia,2022,9.9826,-75.3008
BRA56119,Brazil,2022,2.8197,-60.6733
BRA56132,Brazil,2022,-22.8872,-42.0262
BRA56146,Brazil,2022,-9.6658,-35.7353
BRA56115,Brazil,2022,-3.2033,-52.2064
PER4956,Peru,2022,-8.116,-79.03
COL11859,Colombia,2022,4.6502,-74.1074
CHI9193,Chile,2022,-33.4569,-70.6483
MEX63483,Mexico,2022,19.9836,-102.286
PER4964,Peru,2022,-16.3989,-71.535
COL11895,Colombia,2022,4.6502,-74.1074
BRA56127,Brazil,2022,-23.5506,-46.6334
CHI9186,Chile,2022,-33.4546,-70.6823
ARG10839,Argentina,2022,-34.9206,-57.9529
BRA56150,Brazil,2022,-8.0539,-34.8811
CHI9178,Chile,2022,-37.7991,-73.39
PER4974,Peru,2022,-15.4944,-70.1208
MEX63390,Mexico,2022,19.8589,-102.0372
MEX63395,Mexico,2022,22.7761,-102.5718
MEX63394,Mexico,2022,20.9518,-97.4045
MEX63488,Mexico,2022,25.7813,-100.1892
PER4973,Peru,2022,-9.8635,-76.0439
BRA56148,Brazil,2022,-10.8528,-37.127
MEX63393,Mexico,2022,23.2003,-106.4222
MEX63388,Mexico,2022,19.1628,-99.6181
MEX63391,Mexico,2022,24.8088,-107.394
MEX63392,Mexico,2022,24.8088,-107.394
CHI15879,Chile,2022,-28.5762,-70.7594
CHI15880,Chile,2022,-33.036,-71.6296
CHI15881,Chile,2022,-34.9856,-71.2398
CHI15888,Chile,2022,-27.3668,-70.3314
MEX63400,Mexico,2022,19.4313,-99.1531
MEX63405,Mexico,2022,21.0161,-101.2536
MEX63415,Mexico,2022,19.7034,-101.192
MEX63396,Mexico,2022,16.754,-93.1152
MEX63397,Mexico,2022,19.4313,-99.1531
MEX63401,Mexico,2022,26.9012,-101.4172
MEX63423,Mexico,2022,20.9672,-89.6244
MEX63398,Mexico,2022,19.4313,-99.1531
MEX63413,Mexico,2022,19.3584,-98.9766
MEX63399,Mexico,2022,19.4313,-99.1531
MEX63404,Mexico,2022,25.5701,-103.4964
MEX63357,Mexico,2022,19.4829,-99.1135
MEX63484,Mexico,2022,19.7034,-101.192
MEX63412,Mexico,2022,19.4169,-98.9453
ARG10846,Argentina,2022,-32.8983,-68.8431
COL11852,Colombia,2022,8.6648,-75.1324
CHI9179,Chile,2022,-33.4569,-70.6483
BRA56134,Brazil,2022,-5.795,-35.2094
PER4977,Peru,2022,-15.8422,-70.0199
ARG10853,Argentina,2022,-45.8644,-67.4997
PER4975,Peru,2022,-8.9886,-78.6119
ARG10847,Argentina,2022,-34.6129,-68.3348
CHI9194,Chile,2022,-40.574,-73.1335
CHI9195,Chile,2022,-39.8711,-72.6681
COL11908,Colombia,2022,6.2496,-75.5774
ARG10830,Argentina,2022,-41.1335,-71.3103
ARG10835,Argentina,2022,-31.4355,-64.2009
ARG10863,Argentina,2022,-35.6598,-63.7557
COL11920,Colombia,2022,9.3023,-75.3955
COL11863,Colombia,2022,4.4396,-75.1937
BRA56120,Brazil,2022,-3.7172,-38.5431
BRA56124,Brazil,2022,-5.0892,-42.8019
ARG10864,Argentina,2022,-32.9528,-60.6473
ARG10865,Argentina,2022,-32.9528,-60.6473
ARG10845,Argentina,2022,-34.6609,-58.3672
MEX63485,Mexico,2022,18.2296,-94.8725
BRA56143,Brazil,2022,-7.9934,-34.8658
CHI9187,Chile,2022,-37.1113,-73.1484
MEX63420,Mexico,2022,17.06,-96.7255
MEX63417,Mexico,2022,18.9218,-99.2349
MEX63418,Mexico,2022,18.9218,-99.2349
PER4976,Peru,2022,-9.8635,-76.0439
MEX63408,Mexico,2022,19.9048,-99.3437
MEX63355,Mexico,2022,15.138,-92.466
MEX63403,Mexico,2022,24.024,-104.6702
MEX63422,Mexico,2022,19.5271,-96.9226
MEX63407,Mexico,2022,20.3025,-98.9933
MEX63409,Mexico,2022,19.6355,-98.9119
MEX63421,Mexico,2022,19.1799,-96.1356
ARG10837,Argentina,2022,-34.4703,-58.6541
COL11921,Colombia,2022,3.4376,-76.519
ARG10833,Argentina,2022,-34.6141,-58.4579
ARG10834,Argentina,2022,-27.479,-58.816
MEX63406,Mexico,2022,16.7233,-99.1311
MEX63414,Mexico,2022,19.4007,-99.7034
MEX63425,Mexico,2022,19.4313,-99.1531
MEX63436,Mexico,2022,19.7034,-101.192
MEX63433,Mexico,2022,19.4169,-98.9453
MEX63435,Mexico,2022,19.7034,-101.192
MEX63426,Mexico,2022,19.4313,-99.1531
CHI9184,Chile,2022,-33.4419,-70.679
BRA56136,Brazil,2022,-9.7676,-35.8511
PER4978,Peru,2022,-13.1547,-72.5253
PER4962,Peru,2022,-12.7826,-74.9727
COL11867,Colombia,2022,4.6502,-74.1074
ARG10842,Argentina,2022,-27.3772,-65.6086
ARG10866,Argentina,2022,-27.5082,-56.7452
CHI9177,Chile,2022,-33.036,-71.6296
COL11858,Colombia,2022,4.4396,-75.1937
CHI9181,Chile,2022,-36.827,-73.0498
BRA56121,Brazil,2022,-19.9208,-43.9378
BRA56125,Brazil,2022,2.8197,-60.6733
BRA56126,Brazil,2022,-9.6658,-35.7353
BRA56117,Brazil,2022,-12.9711,-38.5108
CHI9183,Chile,2022,-36.824,-72.6667
BRA56147,Brazil,2022,-6.8333,-35.1213
ARG10849,Argentina,2022,-50.2203,-70.9313
ARG10851,Argentina,2022,-51.6268,-69.2262
ARG10854,Argentina,2022,-51.6268,-69.2262
ARG10850,Argentina,2022,-50.1998,-70.2138
ARG10867,Argentina,2022,-28.4744,-65.7793
COL11861,Colombia,2022,9.3191,-75.2932
COL11860,Colombia,2022,10.9799,-74.8013
COL11866,Colombia,2022,4.4396,-75.1937
COL11930,Colombia,2022,11.5288,-72.9115
BRA56144,Brazil,2022,-20.1286,-40.3078
MEX63424,Mexico,2022,19.8448,-90.5396
CHI9197,Chile,2022,-33.4228,-70.7355
MEX63443,Mexico,2022,18.6378,-91.8365
ARG10829,Argentina,2022,-26.8198,-65.2169
MEX63431,Mexico,2022,20.2294,-99.2138
MEX63428,Mexico,2022,17.5516,-99.5011
MEX63429,Mexico,2022,17.5516,-99.5011
MEX63430,Mexico,2022,17.5516,-99.5011
PER4954,Peru,2022,-3.7491,-73.2538
MEX63434,Mexico,2022,19.1966,-99.4995
MEX63439,Mexico,2022,19.044,-98.1975
MEX63437,Mexico,2022,18.9218,-99.2349
PER4979,Peru,2022,-9.8635,-76.0439
MEX63440,Mexico,2022,17.9878,-92.9194
MEX63481,Mexico,2022,15.138,-92.466
COL11929,Colombia,2022,8.7451,-75.8756
MEX63441,Mexico,2022,19.5271,-96.9226
MEX63442,Mexico,2022,19.5271,-96.9226
COL11850,Colombia,2022,10.8843,-72.8467
MEX63427,Mexico,2022,16.8619,-99.8866
BRA56135,Brazil,2022,-8.2833,-35.9761
COL11932,Colombia,2022,3.4376,-76.519
MEX63438,Mexico,2022,25.6647,-100.311
MEX63452,Mexico,2022,18.4083,-100.4769
MEX63451,Mexico,2022,18.1613,-100.3908
MEX63449,Mexico,2022,18.1596,-100.4961
MEX63461,Mexico,2022,23.7311,-99.1513
MEX63446,Mexico,2022,25.4217,-100.9997
MEX63459,Mexico,2022,21.1614,-86.8248
MEX63457,Mexico,2022,20.6764,-103.3422
PER4963,Peru,2022,-13.1547,-72.5253
PER4980,Peru,2022,-9.1208,-78.5279
COL11854,Colombia,2022,10.9102,-74.7848
ARG10838,Argentina,2022,-25.4076,-59.5713
ARG10831,Argentina,2022,-26.1813,-58.1881
CHI9176,Chile,2022,-33.4569,-70.6483
CHI9188,Chile,2022,-37.0899,-73.1577
COL11853,Colombia,2022,10.9799,-74.8013
BRA56138,Brazil,2022,-22.9147,-43.4879
BRA56142,Brazil,2022,-12.9711,-38.5108
BRA56128,Brazil,2022,-22.9169,-42.8185
BRA56139,Brazil,2022,-5.0892,-42.8019
BRA56122,Brazil,2022,-22.822,-47.2675
CHI9198,Chile,2022,-36.827,-73.0498
ARG10832,Argentina,2022,-31.4355,-64.2009
BRA56137,Brazil,2022,-1.444,-48.4728
ARG10869,Argentina,2022,-28.4744,-65.7793
ARG10836,Argentina,2022,-36.6205,-64.2899
ARG10870,Argentina,2022,-31.4355,-64.2009
ARG10868,Argentina,2022,-33.6865,-59.6659
CHI9203,Chile,2022,-18.4746,-70.2979
CHI9202,Chile,2022,-18.4746,-70.2979
ARG10871,Argentina,2022,-51.6268,-69.2262
COL11855,Colombia,2022,4.6502,-74.1074
COL11856,Colombia,2022,4.6502,-74.1074
COL11933,Colombia,2022,4.6502,-74.1074
MEX63453,Mexico,2022,18.2398,-100.5416
BRA56151,Brazil,2022,-8.0539,-34.8811
ARG10840,Argentina,2022,-34.9206,-57.9529
ARG10843,Argentina,2022,-26.8198,-65.2169
ARG10844,Argentina,2022,-34.6141,-58.4579
MEX63458,Mexico,2022,19.044,-98.1975
MEX63448,Mexico,2022,16.9129,-99.8223
BRA56118,Brazil,2022,-10.9111,-37.0717
MEX63356,Mexico,2022,15.138,-92.466
MEX63450,Mexico,2022,18.3158,-100.284
MEX63460,Mexico,2022,22.1517,-100.977
MEX63447,Mexico,2022,19.2429,-103.7281
COL11857,Colombia,2022,10.3917,-75.4824
CHI15882,Chile,2022,-29.9533,-71.3395
CHI15883,Chile,2022,-27.3668,-70.3314
MEX63471,Mexico,2022,19.7034,-101.192
MEX63469,Mexico,2022,20.6764,-103.3422
MEX63466,Mexico,2022,20.6728,-101.3481
PER4958,Peru,2022,-6.7011,-79.9061
COL11864,Colombia,2022,4.4396,-75.1937
COL11942,Colombia,2022,5.0793,-75.1788
BRA56141,Brazil,2022,-23.1794,-45.8869
ARG10872,Argentina,2022,-45.8644,-67.4997
ARG10876,Argentina,2022,-47.748,-65.8934
ARG10874,Argentina,2022,-36.6205,-64.2899
COL11948,Colombia,2022,4.4396,-75.1937
CHI9204,Chile,2022,-36.827,-73.0498
BRA56193,Brazil,2022,-23.1794,-45.8869
MEX63694,Mexico,2022,19.4313,-99.1531
MEX63473,Mexico,2022,18.4622,-97.392
PER4955,Peru,2022,-12.0983,-76.9961
BRA56140,Brazil,2022,-22.7444,-42.8594
MEX63462,Mexico,2022,19.8448,-90.5396
ARG10852,Argentina,2022,-34.8588,-57.9116
ARG10873,Argentina,2022,-42.9175,-71.3229
MEX63653,Mexico,2022,23.7311,-99.1513
MEX63690,Mexico,2022,20.3705,-90.0503
ARG10884,Argentina,2022,-40.1568,-71.3526
ARG10841,Argentina,2022,-34.6956,-58.4016
MEX63735,Mexico,2022,17.1728,-92.684
MEX63470,Mexico,2022,19.2935,-99.6573
MEX63468,Mexico,2022,17.5516,-99.5011
MEX63465,Mexico,2022,20.5215,-100.814
MEX63472,Mexico,2022,18.8128,-98.9553
MEX63475,Mexico,2022,17.9878,-92.9194
MEX63487,Mexico,2022,16.737,-92.6376
MEX63476,Mexico,2022,19.5271,-96.9226
MEX63467,Mexico,2022,20.5687,-101.1999
MEX63464,Mexico,2022,19.2429,-103.7281
MEX63474,Mexico,2022,24.8088,-107.394
CHI15884,Chile,2022,-34.9856,-71.2398
PER4982,Peru,2022,-12.0462,-77.0451
ARG10878,Argentina,2022,-29.1444,-59.2649
CHI9205,Chile,2022,-36.827,-73.0498
BRA56205,Brazil,2022,-11.7235,-61.7747
BRA56209,Brazil,2022,-23.6613,-46.701
BRA56197,Brazil,2022,-7.115,-34.8631
MEX63702,Mexico,2022,20.5327,-98.6389
MEX63654,Mexico,2022,25.4217,-100.9997
MEX63701,Mexico,2022,19.3959,-99.0976
COL17150,Colombia,2022,6.4067,-75.9825
CHI10841,Chile,2022,-41.1122,-73.0504
MEX63691,Mexico,2022,20.3705,-90.0503
MEX63695,Mexico,2022,17.06,-96.7255
MEX63655,Mexico,2022,17.5516,-99.5011
ARG10877,Argentina,2022,-34.6141,-58.4579
MEX63704,Mexico,2022,18.8128,-98.9553
MEX63703,Mexico,2022,19.4788,-99.2332
MEX63671,Mexico,2022,18.7717,-96.8692
MEX63741,Mexico,2022,19.2429,-103.7281
MEX63700,Mexico,2022,30.8419,-116.0648
MEX63683,Mexico,2022,24.8088,-107.394
CHI15885,Chile,2022,-33.4569,-70.6483
CHI15886,Chile,2022,-33.4569,-70.6483
COL11966,Colombia,2022,9.3023,-75.3955
ARG10879,Argentina,2022,-29.1444,-59.2649
BRA56161,Brazil,2022,-22.9239,-45.4617
MEX63705,Mexico,2022,19.4313,-99.1531
MEX63709,Mexico,2022,21.1614,-86.8248
MEX63661,Mexico,2022,20.6764,-103.3422
MEX63658,Mexico,2022,25.5701,-103.4964
MEX63656,Mexico,2022,25.5418,-103.4531
MEX63663,Mexico,2022,18.4622,-97.392
MEX63659,Mexico,2022,20.5453,-100.6882
BRA56153,Brazil,2022,-30.0331,-51.23
COL11960,Colombia,2022,4.6502,-74.1074
MEX63662,Mexico,2022,19.2935,-99.6573
MEX63708,Mexico,2022,19.044,-98.1975
MEX63706,Mexico,2022,19.4073,-99.1908
MEX63696,Mexico,2022,19.818,-97.3609
MEX63657,Mexico,2022,24.024,-104.6702
COL11967,Colombia,2022,3.4078,-76.3464
MEX63707,Mexico,2022,16.8619,-99.8866
MEX63660,Mexico,2022,21.122,-101.6832
CHI15887,Chile,2022,-34.9856,-71.2398
ARG10881,Argentina,2022,-27.8045,-65.8702
COL11971,Colombia,2022,10.8563,-74.7742
CHI9213,Chile,2022,-40.574,-73.1335
COL11982,Colombia,2022,11.5288,-72.9115
COL11975,Colombia,2022,10.3885,-75.1379
BRA56180,Brazil,2022,-20.2639,-40.42
BRA56252,Brazil,2022,-12.9711,-38.5108
BRA56160,Brazil,2022,-1.444,-48.4728
PER4983,Peru,2022,-13.5226,-71.9673
PER4986,Peru,2022,-15.8422,-70.0199
PER4984,Peru,2022,-6.7011,-79.9061
PER4987,Peru,2022,-15.8422,-70.0199
CHI9216,Chile,2022,-33.5947,-71.6075
BRA56159,Brazil,2022,-22.1073,-56.5317
ARG10885,Argentina,2022,-51.6268,-69.2262
MEX63684,Mexico,2022,18.4622,-97.392
MEX63710,Mexico,2022,20.6764,-103.3422
MEX63711,Mexico,2022,20.7206,-103.3883
MEX63693,Mexico,2022,31.7465,-106.485
COL11969,Colombia,2022,10.9799,-74.8013
CHI9222,Chile,2022,-33.4008,-71.6947
CHI9211,Chile,2022,-37.7189,-72.241
ARG10882,Argentina,2022,-42.9175,-71.3229
CHI9226,Chile,2022,-23.6524,-70.3954
ARG10875,Argentina,2022,-33.192,-68.4623
CHI9214,Chile,2022,-39.8142,-73.2459
COL11973,Colombia,2022,10.2524,-74.9145
MEX63712,Mexico,2022,19.2935,-99.6573
MEX63687,Mexico,2022,17.5516,-99.5011
COL11972,Colombia,2022,10.1623,-75.2988
PER4985,Peru,2022,-3.7491,-73.2538
ARG10883,Argentina,2022,-34.6141,-58.4579
MEX63738,Mexico,2022,16.737,-92.6376
COL11980,Colombia,2022,3.1738,-76.2613
MEX63715,Mexico,2022,19.5271,-96.9226
COL11970,Colombia,2022,10.9196,-74.8669
MEX63714,Mexico,2022,19.1799,-96.1356
BRA56249,Brazil,2022,-8.2833,-35.9761
CHI9212,Chile,2022,-41.4693,-72.9424
MEX63713,Mexico,2022,18.1379,-94.453
MEX63685,Mexico,2022,24.8088,-107.394
CHI15889,Chile,2022,-27.3668,-70.3314
ARG10889,Argentina,2022,-32.9528,-60.6473
COL11985,Colombia,2022,10.9799,-74.8013
BRA56171,Brazil,2022,-29.99,-51.0836
PER4991,Peru,2022,-5.9847,-79.7453
PER4993,Peru,2022,-18.0147,-70.2536
COL11984,Colombia,2022,6.2496,-75.5774
COL11987,Colombia,2022,10.9102,-74.7848
COL11994,Colombia,2022,9.3023,-75.3955
BRA56274,Brazil,2022,-12.9711,-38.5108
